Source,Process,Support_Manual,Support_Pred,TP,FP,FN,TN,Precision,Recall,F1,Accuracy,Missed_Rate,Hallucinated_Rate,State_Accuracy,Level
Keyword,Flocculation,5,5,4,1,1,35,0.8,0.8,0.8,0.9512195121951219,0.2,0.2,0.8,Unit_Process
Keyword,Ion Exchange,0,1,0,1,0,40,0.0,,0.0,0.975609756097561,,1.0,,Unit_Process
Keyword,Activated Carbon,0,0,0,0,0,41,,,,1.0,,,,Unit_Process
Keyword,Chlorination,25,30,24,6,1,10,0.8,0.96,0.8727272727272727,0.8292682926829268,0.04,0.2,0.88,Unit_Process
Keyword,Dechlorination,27,0,0,0,27,14,,0.0,0.0,0.34146341463414637,1.0,,0.0,Unit_Process
Keyword,UV Disinfection,14,3,3,0,11,27,1.0,0.21428571428571427,0.35294117647058826,0.7317073170731707,0.7857142857142857,0.0,0.14285714285714285,Unit_Process
Keyword,Ozonation,1,0,0,0,1,40,,0.0,0.0,0.975609756097561,1.0,,0.0,Unit_Process
Keyword,Thermal Disinfection,0,0,0,0,0,41,,,,1.0,,,,Unit_Process
Keyword,Alum Addition,0,0,0,0,0,41,,,,1.0,,,,Unit_Process
Keyword,Ferric Chloride Addition,2,3,1,2,1,37,0.3333333333333333,0.5,0.4,0.926829268292683,0.5,0.6666666666666666,0.5,Unit_Process
Keyword,Polymer Addition,4,5,3,2,1,35,0.6,0.75,0.6666666666666666,0.926829268292683,0.25,0.4,0.75,Unit_Process
Keyword,Lime Addition,1,1,1,0,0,40,1.0,1.0,1.0,1.0,0.0,0.0,1.0,Unit_Process
Keyword,Neutralization,3,0,0,0,3,38,,0.0,0.0,0.926829268292683,1.0,,0.0,Unit_Process
Keyword,Anaerobic Digestion,15,11,9,2,6,24,0.8181818181818182,0.6,0.6923076923076923,0.8048780487804879,0.4,0.18181818181818182,0.5333333333333333,Unit_Process
Keyword,Aerobic Digestion,9,8,7,1,2,31,0.875,0.7777777777777778,0.8235294117647058,0.926829268292683,0.2222222222222222,0.125,0.7777777777777778,Unit_Process
Keyword,Mechanical Dewatering,14,6,3,3,11,24,0.5,0.21428571428571427,0.3,0.6585365853658537,0.7857142857142857,0.5,0.14285714285714285,Unit_Process
Keyword,Centrifuge,9,10,8,2,1,30,0.8,0.8888888888888888,0.8421052631578947,0.926829268292683,0.1111111111111111,0.2,0.7777777777777778,Unit_Process
Keyword,Drying,17,11,11,0,6,24,1.0,0.6470588235294118,0.7857142857142857,0.8536585365853658,0.35294117647058826,0.0,0.5294117647058824,Unit_Process
Keyword,Elutriation,0,0,0,0,0,41,,,,1.0,,,,Unit_Process
Keyword,Thickening,18,7,6,1,12,22,0.8571428571428571,0.3333333333333333,0.48,0.6829268292682927,0.6666666666666666,0.14285714285714285,0.3333333333333333,Unit_Process
Keyword,MHI,0,0,0,0,0,41,,,,1.0,,,,Unit_Process
Keyword,FBI,0,0,0,0,0,41,,,,1.0,,,,Unit_Process
Keyword,Cogeneration,3,0,0,0,3,38,,0.0,0.0,0.926829268292683,1.0,,0.0,Unit_Process
Keyword,Heat Recovery,1,0,0,0,1,40,,0.0,0.0,0.975609756097561,1.0,,0.0,Unit_Process
LLM,Comminution,8,8,7,1,1,32,0.875,0.875,0.875,0.9512195121951219,0.125,0.125,0.875,Unit_Process
LLM,Primary Clarification,18,19,18,1,0,22,0.9473684210526315,1.0,0.972972972972973,0.975609756097561,0.0,0.05263157894736842,1.0,Unit_Process
LLM,Secondary Clarification,32,30,30,0,2,9,1.0,0.9375,0.967741935483871,0.9512195121951219,0.0625,0.0,0.9375,Unit_Process
LLM,Chemical Precipitation,1,0,0,0,1,40,,0.0,0.0,0.975609756097561,1.0,,0.0,Unit_Process
LLM,Screening/Microstrainer,32,32,32,0,0,9,1.0,1.0,1.0,1.0,0.0,0.0,1.0,Unit_Process
LLM,Grit Removal,19,20,18,2,1,20,0.9,0.9473684210526315,0.9230769230769231,0.926829268292683,0.05263157894736842,0.1,0.9473684210526315,Unit_Process
LLM,Equalization,14,16,12,4,2,23,0.75,0.8571428571428571,0.8,0.8536585365853658,0.14285714285714285,0.25,0.8571428571428571,Unit_Process
LLM,Flotation,3,7,3,4,0,34,0.42857142857142855,1.0,0.6,0.9024390243902439,0.0,0.5714285714285714,1.0,Unit_Process
LLM,SBR,0,1,0,1,0,40,0.0,,0.0,0.975609756097561,,1.0,,Unit_Process
LLM,Oxidation Ditch,5,5,5,0,0,36,1.0,1.0,1.0,1.0,0.0,0.0,1.0,Unit_Process
LLM,Pure Oxygen,1,1,1,0,0,40,1.0,1.0,1.0,1.0,0.0,0.0,1.0,Unit_Process
LLM,Extended Aeration,2,1,1,0,1,39,1.0,0.5,0.6666666666666666,0.975609756097561,0.5,0.0,0.5,Unit_Process
LLM,Stepfeed,0,0,0,0,0,41,,,,1.0,,,,Unit_Process
LLM,Facultative Lagoon,2,0,0,0,2,39,,0.0,0.0,0.9512195121951219,1.0,,0.0,Unit_Process
LLM,Aerated Lagoon,1,0,0,0,1,40,,0.0,0.0,0.975609756097561,1.0,,0.0,Unit_Process
LLM,Anaerobic Lagoon,1,0,0,0,1,40,,0.0,0.0,0.975609756097561,1.0,,0.0,Unit_Process
LLM,Polishing Lagoon,1,2,1,1,0,39,0.5,1.0,0.6666666666666666,0.975609756097561,0.0,0.5,1.0,Unit_Process
LLM,Stabilization Pond,5,0,0,0,5,36,,0.0,0.0,0.8780487804878049,1.0,,0.0,Unit_Process
LLM,AO,5,10,4,6,1,30,0.4,0.8,0.5333333333333333,0.8292682926829268,0.2,0.6,0.8,Unit_Process
LLM,A2O,0,0,0,0,0,41,,,,1.0,,,,Unit_Process
LLM,MLE,0,0,0,0,0,41,,,,1.0,,,,Unit_Process
LLM,UCT,0,0,0,0,0,41,,,,1.0,,,,Unit_Process
LLM,Four Stage Bardenpho,1,0,0,0,1,40,,0.0,0.0,0.975609756097561,1.0,,0.0,Unit_Process
LLM,Five Stage Bardenpho,0,0,0,0,0,41,,,,1.0,,,,Unit_Process
LLM,Chemical N Removal,0,0,0,0,0,41,,,,1.0,,,,Unit_Process
LLM,Chemical P Removal,0,0,0,0,0,41,,,,1.0,,,,Unit_Process
LLM,Secondary Filtration,1,0,0,0,1,40,,0.0,0.0,0.975609756097561,1.0,,0.0,Unit_Process
LLM,Media Filtration,15,18,14,4,1,22,0.7777777777777778,0.9333333333333333,0.8484848484848485,0.8780487804878049,0.06666666666666667,0.2222222222222222,0.9333333333333333,Unit_Process
LLM,Biologically Active Filtration,0,0,0,0,0,41,,,,1.0,,,,Unit_Process
LLM,Trickling Filter,5,9,5,4,0,32,0.5555555555555556,1.0,0.7142857142857143,0.9024390243902439,0.0,0.4444444444444444,1.0,Unit_Process
LLM,Rotating Biological Contactor,0,0,0,0,0,41,,,,1.0,,,,Unit_Process
LLM,Anaerobic Filter,0,0,0,0,0,41,,,,1.0,,,,Unit_Process
LLM,Membrane Aerated Biofilm Reactor,0,0,0,0,0,41,,,,1.0,,,,Unit_Process
LLM,Nanofiltration,0,0,0,0,0,41,,,,1.0,,,,Unit_Process
LLM,Electrodialysis Reversal,0,0,0,0,0,41,,,,1.0,,,,Unit_Process
LLM,Electrodialysis,0,0,0,0,0,41,,,,1.0,,,,Unit_Process
LLM,Reverse Osmosis,1,5,1,4,0,36,0.2,1.0,0.3333333333333333,0.9024390243902439,0.0,0.8,1.0,Unit_Process
LLM,Ultrafiltration,0,2,0,2,0,39,0.0,,0.0,0.9512195121951219,,1.0,,Unit_Process
LLM,Microfiltration,2,7,2,5,0,34,0.2857142857142857,1.0,0.4444444444444444,0.8780487804878049,0.0,0.7142857142857143,1.0,Unit_Process
LLM,Membrane Bioreactor,4,3,3,0,1,37,1.0,0.75,0.8571428571428571,0.975609756097561,0.25,0.0,0.5,Unit_Process
LLM,Wetland,4,5,3,2,1,35,0.6,0.75,0.6666666666666666,0.926829268292683,0.25,0.4,0.75,Unit_Process
LLM,UV-AOP,0,1,0,1,0,40,0.0,,0.0,0.975609756097561,,1.0,,Unit_Process
LLM,Coagulation,2,2,2,0,0,39,1.0,1.0,1.0,1.0,0.0,0.0,1.0,Unit_Process
LLM,Flocculation,5,7,5,2,0,34,0.7142857142857143,1.0,0.8333333333333334,0.9512195121951219,0.0,0.2857142857142857,1.0,Unit_Process
LLM,Ion Exchange,0,0,0,0,0,41,,,,1.0,,,,Unit_Process
LLM,Activated Carbon,0,0,0,0,0,41,,,,1.0,,,,Unit_Process
LLM,Chlorination,25,29,25,4,0,12,0.8620689655172413,1.0,0.9259259259259259,0.9024390243902439,0.0,0.13793103448275862,1.0,Unit_Process
LLM,Dechlorination,27,28,27,1,0,13,0.9642857142857143,1.0,0.9818181818181818,0.975609756097561,0.0,0.03571428571428571,1.0,Unit_Process
LLM,UV Disinfection,14,14,13,1,1,26,0.9285714285714286,0.9285714285714286,0.9285714285714286,0.9512195121951219,0.07142857142857142,0.07142857142857142,0.9285714285714286,Unit_Process
LLM,Ozonation,1,1,1,0,0,40,1.0,1.0,1.0,1.0,0.0,0.0,1.0,Unit_Process
LLM,Thermal Disinfection,0,0,0,0,0,41,,,,1.0,,,,Unit_Process
LLM,Alum Addition,0,1,0,1,0,40,0.0,,0.0,0.975609756097561,,1.0,,Unit_Process
LLM,Ferric Chloride Addition,2,3,1,2,1,37,0.3333333333333333,0.5,0.4,0.926829268292683,0.5,0.6666666666666666,0.5,Unit_Process
LLM,Polymer Addition,4,6,4,2,0,35,0.6666666666666666,1.0,0.8,0.9512195121951219,0.0,0.3333333333333333,1.0,Unit_Process
LLM,Lime Addition,1,1,1,0,0,40,1.0,1.0,1.0,1.0,0.0,0.0,1.0,Unit_Process
LLM,Neutralization,3,2,2,0,1,38,1.0,0.6666666666666666,0.8,0.975609756097561,0.3333333333333333,0.0,0.6666666666666666,Unit_Process
LLM,Anaerobic Digestion,15,15,14,1,1,25,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.9512195121951219,0.06666666666666667,0.06666666666666667,0.9333333333333333,Unit_Process
LLM,Aerobic Digestion,9,10,9,1,0,31,0.9,1.0,0.9473684210526315,0.975609756097561,0.0,0.1,1.0,Unit_Process
LLM,Mechanical Dewatering,14,23,12,11,2,16,0.5217391304347826,0.8571428571428571,0.6486486486486487,0.6829268292682927,0.14285714285714285,0.4782608695652174,0.8571428571428571,Unit_Process
LLM,Centrifuge,9,6,6,0,3,32,1.0,0.6666666666666666,0.8,0.926829268292683,0.3333333333333333,0.0,0.6666666666666666,Unit_Process
LLM,Drying,17,13,13,0,4,24,1.0,0.7647058823529411,0.8666666666666667,0.9024390243902439,0.23529411764705882,0.0,0.7647058823529411,Unit_Process
LLM,Elutriation,0,0,0,0,0,41,,,,1.0,,,,Unit_Process
LLM,Thickening,18,17,15,2,3,21,0.8823529411764706,0.8333333333333334,0.8571428571428571,0.8780487804878049,0.16666666666666666,0.11764705882352941,0.8333333333333334,Unit_Process
LLM,MHI,0,0,0,0,0,41,,,,1.0,,,,Unit_Process
LLM,FBI,0,0,0,0,0,41,,,,1.0,,,,Unit_Process
LLM,Cogeneration,3,1,0,1,3,37,0.0,0.0,0.0,0.9024390243902439,1.0,1.0,0.0,Unit_Process
LLM,Heat Recovery,1,0,0,0,1,40,,0.0,0.0,0.975609756097561,1.0,,0.0,Unit_Process
Keyword,Comminution,8,7,5,2,3,31,0.7142857142857143,0.625,0.6666666666666666,0.8780487804878049,0.375,0.2857142857142857,0.625,Category
Keyword,Clarification,33,35,33,2,0,6,0.9428571428571428,1.0,0.9705882352941176,0.9512195121951219,0.0,0.05714285714285714,0.9090909090909091,Category
Keyword,Screening/Microstrainer,32,37,31,6,1,3,0.8378378378378378,0.96875,0.8985507246376812,0.8292682926829268,0.03125,0.16216216216216217,0.78125,Category
Keyword,Grit Removal,19,19,16,3,3,19,0.8421052631578947,0.8421052631578947,0.8421052631578947,0.8536585365853658,0.15789473684210525,0.15789473684210525,0.7368421052631579,Category
Keyword,Equalization,14,15,11,4,3,23,0.7333333333333333,0.7857142857142857,0.7586206896551724,0.8292682926829268,0.21428571428571427,0.26666666666666666,0.7857142857142857,Category
Keyword,Flotation,3,6,2,4,1,34,0.3333333333333333,0.6666666666666666,0.4444444444444444,0.8780487804878049,0.3333333333333333,0.6666666666666666,0.6666666666666666,Category
Keyword,Activated Sludge,32,28,23,5,9,4,0.8214285714285714,0.71875,0.7666666666666667,0.6585365853658537,0.28125,0.17857142857142858,0.6875,Category
Keyword,Lagoon,10,23,8,15,2,16,0.34782608695652173,0.8,0.48484848484848486,0.5853658536585366,0.2,0.6521739130434783,0.4,Category
Keyword,Nutrient Removal,17,13,11,2,6,22,0.8461538461538461,0.6470588235294118,0.7333333333333333,0.8048780487804879,0.35294117647058826,0.15384615384615385,0.5294117647058824,Category
Keyword,Filtration,27,30,23,7,4,7,0.7666666666666667,0.8518518518518519,0.8070175438596491,0.7317073170731707,0.14814814814814814,0.23333333333333334,0.7037037037037037,Category
Keyword,Wetland,4,4,3,1,1,36,0.75,0.75,0.75,0.9512195121951219,0.25,0.25,0.75,Category
Keyword,UV-AOP,0,0,0,0,0,41,,,,1.0,,,,Category
Keyword,Coagulation,2,3,1,2,1,37,0.3333333333333333,0.5,0.4,0.926829268292683,0.5,0.6666666666666666,0.5,Category
Keyword,Flocculation,5,5,4,1,1,35,0.8,0.8,0.8,0.9512195121951219,0.2,0.2,0.8,Category
Keyword,Ion Exchange,0,1,0,1,0,40,0.0,,0.0,0.975609756097561,,1.0,,Category
Keyword,Activated Carbon,0,0,0,0,0,41,,,,1.0,,,,Category
Keyword,Disinfection,38,41,38,3,0,0,0.926829268292683,1.0,0.9620253164556962,0.926829268292683,0.0,0.07317073170731707,0.8157894736842105,Category
Keyword,Chemical Addition,11,13,9,4,2,26,0.6923076923076923,0.8181818181818182,0.75,0.8536585365853658,0.18181818181818182,0.3076923076923077,0.8181818181818182,Category
Keyword,Solids Processing,34,31,28,3,6,4,0.9032258064516129,0.8235294117647058,0.8615384615384616,0.7804878048780488,0.17647058823529413,0.0967741935483871,0.6176470588235294,Category
LLM,Comminution,8,8,7,1,1,32,0.875,0.875,0.875,0.9512195121951219,0.125,0.125,0.875,Category
LLM,Clarification,33,32,32,0,1,8,1.0,0.9696969696969697,0.9846153846153847,0.975609756097561,0.030303030303030304,0.0,0.9393939393939394,Category
LLM,Screening/Microstrainer,32,32,32,0,0,9,1.0,1.0,1.0,1.0,0.0,0.0,1.0,Category
LLM,Grit Removal,19,20,18,2,1,20,0.9,0.9473684210526315,0.9230769230769231,0.926829268292683,0.05263157894736842,0.1,0.9473684210526315,Category
LLM,Equalization,14,16,12,4,2,23,0.75,0.8571428571428571,0.8,0.8536585365853658,0.14285714285714285,0.25,0.8571428571428571,Category
LLM,Flotation,3,7,3,4,0,34,0.42857142857142855,1.0,0.6,0.9024390243902439,0.0,0.5714285714285714,1.0,Category
LLM,Activated Sludge,32,31,28,3,4,6,0.9032258064516129,0.875,0.8888888888888888,0.8292682926829268,0.125,0.0967741935483871,0.875,Category
LLM,Lagoon,10,15,5,10,5,21,0.3333333333333333,0.5,0.4,0.6341463414634146,0.5,0.6666666666666666,0.5,Category
LLM,Nutrient Removal,17,16,15,1,2,23,0.9375,0.8823529411764706,0.9090909090909091,0.926829268292683,0.11764705882352941,0.0625,0.8823529411764706,Category
LLM,Filtration,27,32,26,6,1,8,0.8125,0.9629629629629629,0.8813559322033898,0.8292682926829268,0.037037037037037035,0.1875,0.9259259259259259,Category
LLM,Wetland,4,5,3,2,1,35,0.6,0.75,0.6666666666666666,0.926829268292683,0.25,0.4,0.75,Category
LLM,UV-AOP,0,1,0,1,0,40,0.0,,0.0,0.975609756097561,,1.0,,Category
LLM,Coagulation,2,2,2,0,0,39,1.0,1.0,1.0,1.0,0.0,0.0,1.0,Category
LLM,Flocculation,5,7,5,2,0,34,0.7142857142857143,1.0,0.8333333333333334,0.9512195121951219,0.0,0.2857142857142857,1.0,Category
LLM,Ion Exchange,0,0,0,0,0,41,,,,1.0,,,,Category
LLM,Activated Carbon,0,0,0,0,0,41,,,,1.0,,,,Category
LLM,Disinfection,38,39,38,1,0,2,0.9743589743589743,1.0,0.987012987012987,0.975609756097561,0.0,0.02564102564102564,0.9736842105263158,Category
LLM,Chemical Addition,11,14,10,4,1,26,0.7142857142857143,0.9090909090909091,0.8,0.8780487804878049,0.09090909090909091,0.2857142857142857,0.8181818181818182,Category
LLM,Solids Processing,34,34,33,1,1,6,0.9705882352941176,0.9705882352941176,0.9705882352941176,0.9512195121951219,0.029411764705882353,0.029411764705882353,0.9117647058823529,Category
>>>>>>> main
