"CWNS_ID","FACILITY_ID","LOCATION_TYPE","LATITUDE","LONGITUDE","DATUM","ADDRESS","ADDRESS_2","CITY","STATE_CODE","ZIP_CODE","COUNTY_FIPS","COUNTY_NAME"
"41000270001",1164479,Point,"44.4",-122.738,NAD83,OFF PLEASANT VALLEY RD ADJ TO,S SANTIAM,Sweet Home,OR,"97386",,
"41000284001",1164490,Point,"45.5722",-117.5282,NAD83,"700 N. PINE ST.",,Wallowa,OR,"97885",,
"47000320001",1166023,Point,"35.1573",-86.0209,NAD83,"300 LOONEY ST",,Cowan,TN,"37318",,
"22000545001",1168206,Point,"30.4824",-90.4723,NAD83,"1801 MOONEY AVENUE",,Hammond,LA,"70404",,
"22000700002",1168222,Point,"30.218582",-92.002676,NAD83,"144 JUDY STREET","144 JUDY ST.",Lafayette,LA,"70501",,
"22003131003",1168402,Point,"32.249",-92.7252,NAD83,WEST END OF HARRISON ST.,TOWN OF JONESBORO,Jonesboro,LA,"71251",,
"49000074001",1170428,Point,"37.0475",-112.5256,NAD83,"2 MILES SOUTH SOUTHWEST OF TOWN ",,Kanab,UT,"84741",,
"49000076001",1170429,Point,"39.3127",-110.9216,NAD83,P O BOX 877,"2 MILES SE OF HUNTINGTON",Castle Dale,UT,"84513",,
"49000158001",1170503,Point,"41.601580",-112.127151,NAD83,"5150 N 4700 W",IN BOX ELDER COUNTY,Bear River City,UT,"84301",,
"40000013004",1172432,Point,"35.407145",-96.890764,NAD83,"43100 GARRETT'S LAKE RD",SWSWSWS21T11NR04EIM,Shawnee,OK,"74802-1723",,
"40000185001",1172573,Point,"36.4829",-96.0575,NAD83,"235 BROADWAY",NENESWS7T23R12EIM,Avant,OK,"74001",,
"40000218002",1172598,Point,"34.4862",-98.3734,NAD83,"NW of Town, off of Missouri St.",,Geronimo,OK,"73543",,
"40000343001",1172631,Point,"33.8456",-96.4954,NAD83,"705 MOORE AVE",NENWSWS20T08SR08EIM,Colbert,OK,"74733",,
"40000415001",1172672,Point,"35.6514",-98.9,NAD83,E of Routes E0940 and N2300,,Custer City,OK,"73731",,
"40000525001",1172741,Point,"34.1905",-96.8686,NAD83,"8th St., NE of Town, N of 177",,Mannsville,OK,"73447",,
"40000656001",1172808,Point,"35.5671",-95.4821,NAD83,Middle Rd and Hwy 69,,Oktaha,OK,"74450",,
"06001055001",1175221,Point,"40.033702",-124.077229,NAD83,Lower Pacific Dr at Wave Dr,WINDSURF RD WHITEHORN CA 95589,Whitethorn,CA,"95589",,
"06002081001",1175339,Point,"37.591383",-122.088833,NAD83,"5072 Benson Road","EBDA JOINT OUTFALL, ALAMEDA",Union City,CA,"94587",,
"06002125001",1175358,Point,"37.5446859",-122.2286944,NAD83,"1400 RADIO ROAD",,Redwood City,CA,"94065",,
"06004010001",1175491,Point,"33.9308",-118.4349,NAD83,"12000 VISTA DEL MAR BLVD",,Playa Del Rey,CA,"90293",,
"06005109001",1175641,Point,"37.9751218",-120.3925809,NAD83,Southgate Road,,Sonora,CA,"95370",,
"06005169001",1175684,Point,"38.7956",-121.7219,NAD83,County Road 116,,Knights Landing,CA,"95645",,
"53001920001",1181014,Point,"46.9423",-119.9852,NAD83,"120 HOLIDAY AVE",,Vantage,WA,"98950",,
"48000016001",1182798,Point,"30.6182",-96.3431,NAD83,"14000' S INTX FM 60 FM 2818",,College Station,TX,"77840",,
"48003051001",1183212,Point,"31.2085",-97.0416,NAD83,NW SIDE OF LOTT ON AVE G BTWN,,Lott,TX,"76656",,
"48007090001",1183913,Point,"29.9953",-95.532,NAD83,"2 3/4M NE FMR 1960 AND FMR 149",,Houston,TX,"77042",,
"48007838001",1184297,Point,"30.1807",-95.3483,NAD83,"15100 East Dr",,Conroe,TX,"77302",,
"48008034001",1184381,Point,"28.8219",-97.8414,NAD83,"500' E. FMR 792 AND 600' N.",,Kenedy,TX,"78119",,
"48009024001",1184483,Point,"30.498185",-99.730848,NAD83,"0.4MI NE INTX FM 2169 AND IH 10",,Junction,TX,"76849",,
"51000162001",1192732,Point,"37.44059",-77.43384,NAD83,"2100 STATION RD",,Richmond,VA,"23234",,
"51000308001",1192943,Point,"36.96569",-76.41479,NAD83,"300 TERMINAL AVE",,Newport News,VA,"23607",,
"51000349001",1192996,Point,"37.706667",-77.144167,NAD83,VSH 618 OFF VSH 661,,King William,VA,"23086",,
"06004009014",3482611,Point,"34.2114",-118.1797,NAD83,"533 Meadow View Dr.",,La Canada Flintridge,CA,"91001",,
"08209000050",3500202,Point,"38.223056",-108.604722,NAD83,,,Naturita,CO,"81422",,
"08209000062",3500214,Point,"40.0978",-105.2594,NAD83,"4400 LAKE VALLEY DRIVE",,Niwot,CO,"80503",,
"37006802001",1153581,Point,"36.07335",-79.08644,NAD83,"355 ELIZABETH BRADY RD",NULL,Hillsborough,NC,"27278",,
"45000266002",1157161,Point,"32.787",-79.9389,NAD83,"196 PIERCE ST",,Charleston,SC,"29492",,
"30000085001",1159145,Point,"45.6289",-106.6733,NAD83,P.O. BOX 747,"100 E MEDICINE LODGE DRIVE",Lame Deer,MT,"59043",,
"30000128001",1159180,Point,"47.1958",-114.8982,NAD83,N OF I-90 W OF WESTSIDE FIELD ON RIVERSIDE AVE W,RIVERSIDE AVE WEST,Superior,MT,"59872",,
"30000140001",1159190,Point,"48.3316",-104.4996,NAD83,SW of Junction Rte 344 and Rte 16,,Froid,MT,"59226",,
"30000216001",1159248,Point,"46.0042",-112.6236,NAD83,"122030 NISSLER ROAD",,Butte,MT,"59701",,
"30000233001",1159261,Point,"45.2661",-111.2506,NAD83,One Lone Mountain Trail,,Big Sky,MT,"59716",,
"41000127001",1164377,Point,"43.6562",-123.3211,NAD83,"801 DIVISION AVENUE",,Drain,OR,"97435",,
"41000248001",1164462,Point,"44.87",-124.03,NAD83,ADJACENT TO HWY 101,,Gleneden Beach,OR,"97388",,
"47001127001",1166173,Point,"35.8075",-83.5852,NAD83,"2416 McGill Street",,Pigeon Forge,TN,"37863",,
"47001350001",1166203,Point,"36.4950",-88.8877,NAD83,"511 TAYLOR ST",SOUTH FULTON,South Fulton,TN,"38257",,
"47001475002",1166222,Point,"36.3921",-89.0318,NAD83,"2507 LYNCH LANE",PO BOX 9,Union City,TN,"38261",,
"40000060001",1172480,Point,"36.0501",-98.9565,NAD83,"1 mi N of Boundary St and Route N2270",Main & Broadway,Taloga,OK,"73667",,
"40000178001",1172565,Point,"36.133197",-96.091064,NAD83,"5700 W 21ST",NENWNES13T19NR11EIM,Sand Springs,OK,"74063",,
"40000359001",1172638,Point,"35.092197",-98.433855,NAD83,SE of Hwy 9 and Route E1325,,Fort Cobb,OK,"73038",,
"40000479001",1172715,Point,"34.8474",-99.5018,NAD83,"201 N. OKLAHOMA",SESWS35T05NR22WIM,Mangum,OK,"73554",,
"40000569001",1172763,Point,"35.8967",-96.8753,NAD83,S. of Town W. of Hwy 18,,Agra,OK,"74824",,
"06001069001",1175228,Point,"40.639480",-124.226682,NAD83,"2656 Eel River Dr",,Loleta,CA,"95551",,
"06003037001",1175402,Point,"34.418907",-119.684742,NAD83,"520 E Yanonali St",,Santa Barbara,CA,"93103",,
"06005113001",1175644,Point,"36.6632",-119.585,NAD83,"11495 East American",,Del Rey,CA,"93616",,
"06005114001",1175645,Point,"38.466207",-120.038906,NAD83,"441 Creekside Dr, Bear Valley",,Arnold,CA,"95223",,
"06006004001",1175857,Point,"38.922207",-119.971111,NAD83,"1275 Meadow Crest Dr",,South Lake Tahoe,CA,"96150",,
"06009058001",1176089,Point,"32.8356",-117.13,NAD83,"5555 Overland Ave MS 0384",,San Diego,CA,"92123",,
"53001995001",1181021,Point,"47.8163",-119.6411,NAD83,"26 Main Street",,Mansfield,WA,"98830",,
"53002380001",1181061,Point,"46.3139",-120.0161,NAD83,"1338 S 4TH ST",,Sunnyside,WA,"98944",,
"48002069001",1183148,Point,"33.1594",-101.7942,NAD83,"2000 Lockwood",,Tahoka,TX,"79373",,
"48003013001",1183178,Point,"31.4274",-97.7442,NAD83,"0.5MI S INTX USHWY 84/USBUS 36",CORYELL COUNTY,Gatesville,TX,"76528",,
"48004354008",1183524,Point,"32.8773",-96.4576,NAD83,"4920 HORIZON ROAD",,Rockwall,TX,"75098",,
"48005045001",1183601,Point,"32.578",-95.1107,NAD83,"201 WEST OLD WATERS BLUFF RD",,Big Sandy,TX,"75755",,
"48006047001",1183709,Point,"31.3349",-95.4741,NAD83,"2000' N INTX MISSOURI-PACIFIC RR ST LOOP 304",,Crockett,TX,"75835",,
"48006165001",1183757,Point,"30.9402",-95.3157,NAD83,"1MI N FMR 356 AND 3M E CITY OF TRINITY",,Trinity,TX,"75862",,
"48007120001",1183936,Point,"29.8151",-95.704,NAD83,"19702 MORTON RD",,Katy,TX,"77449",,
"48007527001",1184124,Point,"29.8028",-95.7205,NAD83,"19903 FRANZ ROAD",,Houston,TX,"77238",,
"48007775001",1184266,Point,"30.0115",-95.3775,NAD83,"3118 1/2 THORNE CREEK LN",,Houston,TX,"77073",,
"51000122001",1192703,Point,"36.8225",-81.5522,NAD83,US 11W,,Marion,VA,"24354",,
"51000184003",1192786,Point,"38.017507",-78.460485,NAD83,"695 MOORES CREEK LANE",,Charlottesville,VA,"22902",,
"56000062001",1194820,Point,"43.6483",-108.204,NAD83,SWSE S36 T43N R95W,,Thermopolis,WY,"82443",,
"42001010001",1195508,Point,"40.6052",-75.4575,NAD83,MARTIN LUTHER KING JR DR,,Allentown,PA,"18102-4912",,
"42004006001",1196230,Point,"40.46834",-78.73052,NAD83,"291 TROUT LANE",,Ebensburg,PA,"15931-3815",,
"42006098001",1197026,Point,"41.8691",-80.1317,NAD83,"301 WATER ST",,Edinboro,PA,"16412-2863",,
"55000660001",1206096,Point,"44.9533",-91.03,NAD83,"705 E. Murray St.",,Boyd,WI,"54726",,
"55001080001",1206149,Point,"44.9008",-90.3237,NAD83,SOUTH THIRD ST,,Colby,WI,"54421",,
"55001350001",1206175,Point,"42.6224",-90.5997,NAD83,RITA AVENUE,,Dickeyville,WI,"53808-0219",,
"55002590001",1206360,Point,"43.5763",-90.1177,NAD83,NE-NEQ SEQ SEC 27 T13N R3E,,La Valle,WI,"53941",,
"55005280002",1206729,Point,"44.363892",-91.305034,NAD83,,,Whitehall,WI,"54773",,
"19000062001",1123507,Point,"40.9928",-92.1552,NAD83,UNKNOWN,"OFF 218TH WAY, EAST OF TOWN",Batavia,IA,"52533",,
"19000093001",1123532,Point,"42.0407",-93.8905,NAD83,"CITY CLERK, CITY HALL",,Boone,IA,"50036",,
"19000152001",1123577,Point,"41.8911",-91.0714,NAD83,CITY CLERK - CITY HALL,,Clarence,IA,"52216",,
"19000296001",1123706,Point,"43.266",-93.4091,NAD83,"0.3 MILES EAST OF N 3RD ST. & E MAIN ST. INTERSECT",,Fertile,IA,"50434",,
"19000333001",1123738,Point,"42.2729",-94.2981,NAD83,UNKNOWN,"1150 FT S OF 355TH ST INTERSECT ON FAIRBANKS AVE",Gowrie,IA,"50543",,
"19000445002",1123838,Point,"42.2725",-94.7542,NAD83,"1708 N 37TH  ROAD",,Lake City,IA,"51449",,
"19000524001",1123913,Point,"41.8814",-95.2425,NAD83,UNKNOWN,EAST OF RAILWAY STREET & X AVENUE INTERSECTION,Manilla,IA,"51454",,
"47000725001",1166092,Point,"36.5893",-84.1338,NAD83,"292 LONDON AVE",ATTN:  BILLY ROWE,Jellico,TN,"37762",,
"47000770001",1166108,Point,"36.3694",-84.1092,NAD83,"412 PLEASANT RIDGE ROAD",,La Follette,TN,"37766",,
"47001045001",1166158,Point,"35.5035",-84.5684,NAD83,"918 W. Wilson",,Niota,TN,"37826",,
"47001275001",1166190,Point,"35.1565",-88.6033,NAD83,SOUTH SIXTH STREET,,Selmer,TN,"38375",,
"47001385001",1166208,Point,"35.7183",-86.9171,NAD83,"3893 MAHLON MOORE ROAD",,Spring Hill,TN,"37174",,
"47002023003",1166249,Point,"36.0996",-84.0221,NAD83,"9400 DIGGS GAP ROAD",,Knoxville,TN,"37928",,
"22001265001",1168268,Point,"30.971",-91.8143,NAD83,"213 TREATMENT ST",,Simmesport,LA,"71369",,
"22003098001",1168359,Point,"30.6777",-92.4321,NAD83,"1119 CREOSOTE LN",EVANGELINE PARISH POLICE JURY,Mamou,LA,"70000",,
"22003187001",1168441,Point,"31.8343",-93.0377,NAD83,"OFF US HWY 71, 1/2 MI NORTH OF US HWY 84",,Clarence,LA,"71414",,
"22003235001",1168471,Point,"30.7194",-91.4346,NAD83,LA HWY 10,,New Roads,LA,"70760",,
"22003376001",1168549,Point,"32.7627",-92.3999,NAD83,"550 DOWNSVILLE ST",,Farmerville,LA,"71241",,
"22009900004",1168705,Point,"32.5502",-93.7657,NAD83,"2303 NORTH REGIONAL ROAD",CADDO COUNTY,Shreveport,LA,"71130",,
"49000155001",1170501,Point,"40.346172",-111.779567,NAD83,"6400 N. 5050 W.","35 SOUTH MAIN ST",American Fork,UT,"84003",,
"40000067001",1172487,Point,"36.1561",-97.6315,NAD83,"204 E MAIN",NESENWS04T19NR04WIM,Marshall,OK,"73056",,
"40000211001",1172590,Point,"34.5229",-98.3789,NAD83,"8104 SE 15TH ST",SESESWS28T01NR11WIM,Lawton,OK,"73501",,
"40000366001",1172643,Point,"34.2411",-97.4835,NAD83,P. O. BOX 926,NESENWS02T04SR03WIM,Healdton,OK,"73438",,
"40000379002",1172653,Point,"33.9884",-95.5258,NAD83,"201 SOUTH 2ND ST.",E2NWSES33T06NR17EIM,Hugo,OK,"74743",,
"40000417001",1172674,Point,"35.5179",-98.6985,NAD83,"700 SOUTH ACCESS ROAD",E2NWNES17T12NR14 EIM,Weatherford,OK,"73096",,
"40000427001",1172679,Point,"36.0144",-99.2977,NAD83,"0.5 mi W of Routes E0690 and N2080",,Camargo,OK,"73835",,
"40000474001",1172710,Point,"36.794217",-97.727144,NAD83,"0.27 SE of Routes N2960 and E0150",,Medford,OK,"73759",,
"40000519002",1172740,Point,"34.1501",-97.99,NAD83,"122 South Main",,Waurika,OK,"73573",,
"06004002001",1175457,Point,"34.346767",-119.296803,NAD83,"6363 N Ventura Ave",,Ventura,CA,"93001",,
"06004017001",1175504,Point,"34.3985421",-118.9124912,NAD83,"250 Central Ave",,Fillmore,CA,"93015",,
"06005308001",1175759,Point,"36.4344",-119.6844,NAD83,"6331 Dewoody",,Laton,CA,"93242",,
"06006012001",1175865,Point,"37.8133",-118.9971,NAD83,Route 1,,Mammoth Lakes,CA,"93546",,
"06007016001",1175924,Point,"33.3829",-115.706,NAD83,COOLEDGE SPRINGS RD/HWY 86,,Salton City,CA,"92274",,
"06008024001",1175978,Point,"34.0506",-117.3331,NAD83,"1201 SOUTH RANCHO AVENUE",ON STP,Colton,CA,"92324",,
"53000100001",1180751,Point,"48.9779",-122.7911,NAD83,"9235 SEMIAHMOO PKWY",,Blaine,WA,"98230-9328",,
"53000207009",1180769,Point,"48.257242",-124.252818,NAD83,,,Clallam Bay,WA,"98326-0243",,
"53000664001",1180829,Point,"48.0011",-122.1357,NAD83,"500 SUNNYSIDE BLVD",,Everett,WA,"98205",,
"53001085001",1180904,Point,"45.8189",-122.7495,NAD83,"109 W DIVISION",,Ridgefield,WA,"98642-0608",,
"53001180001",1180914,Point,"47.912",-122.0931,NAD83,"116 UNION AVE",,Snohomish,WA,"98290-2943",,
"53001235001",1180931,Point,"48.238",-122.366,NAD83,"26729 98TH AVE NW",,Stanwood,WA,"98292-9308",,
"53001615001",1180979,Point,"47.4874",-117.5574,NAD83,"119 W ANDERSON RD",,Cheney,WA,"99004-1866",,
"53001880001",1181009,Point,"48.6069",-118.0761,NAD83,"NE 1/4 of Sec 19, T. 36N, R. 39 EWM",,Kettle Falls,WA,"99141",,
"48001125002",1182928,Point,"27.449611",-99.493694,NAD83,"3.2MI S INTX US HWY 83 AND ST HWY 20",,Laredo,TX,"78046",,
"48003008002",1183172,Point,"31.0972",-97.341,NAD83,"STHWY LOOP 363, 1M S STHWY 53","& STHWY LOOP 363, BELL COUNTY",Temple,TX,"76501",,
"48004212001",1183465,Point,"32.0844",-96.8125,NAD83,"0.4MI NW INT STHWY 22 & FM 667",,Frost,TX,"76641",,
"48004367001",1183537,Point,"33.4513",-98.9268,NAD83,"4000' N INTX STHWY 114 AND FM 210",,Megargel,TX,"76370",,
"48005005001",1183565,Point,"33.435644",-94.409774,NAD83,"2500' SE OF INTX STHWY 8 AND FM 1840",,New Boston,TX,"75570",,
"48005102001",1183650,Point,"32.875571",-96.016264,NAD83,,,Quinlan,TX,"75474",,
"48007017001",1183788,Point,"29.7771",-95.8233,NAD83,"25839 IH 10",FORT BEND COUNTY,Katy,TX,"77494",,
"48007039021",1183830,Point,"29.782178",-95.218626,NAD83,"625 MAXEY RD",HARRIS COUNTY,Houston,TX,"77013",,
"48007199001",1183993,Point,"29.9523",-95.3866,NAD83,"W. HARDY RD, .5 M S. HARDY RD AND RANKIN RD",,Houston,TX,"77084",,
"48007543001",1184135,Point,"29.7887",-95.2021,NAD83,"555 NORMANDY ST",,Houston,TX,"77015",,
"48007646001",1184193,Point,"30.084",-95.3858,NAD83,"25515 HOLYOKE, NE END OF BELL","CHASE LN, HARRIS COUNTY",Spring,TX,"77383",,
"48009077001",1184499,Point,"30.551",-100.6516,NAD83,"SUTTON CO,S OF SONORA& S DRY","DEVILS RIV,6000F SHWY227&290",Sonora,TX,"76950",,
"51000136001",1192714,Point,"37.17562",-78.12415,NAD83,"125 E Carolina Ave",,Crewe,VA,"23930",,
"51000174001",1192767,Point,"37.15688",-80.47159,NAD83,"2557 CRAB CREEK RD",,Christiansburg,VA,"24073",,
"51000186001",1192788,Point,"37.118056",-79.940833,NAD83,RT 684,,Boones Mill,VA,"24065",,
"51000333001",1192987,Point,"39.120556",-77.757222,NAD83,ROUTE 719 AND ROUTE 7 BYPASS,,Round Hill,VA,"20142",,
"42001025001",1195518,Point,"40.8149",-75.9284,NAD83,"219 GREENWOOD ST",,Coaldale,PA,"18218",,
"42003086001",1196067,Point,"39.9966",-76.8548,NAD83,"2480 WEST CANAL ROAD",,Dover,PA,"17315-3410",,
"20001534001",1130647,Point,"37.6141",-96.2319,NAD83,"100 NORTH KANSAS AVENUE",,Severy,KS,"67137",,
"29001011005",1133246,Point,"39.35422",-94.66539,NAD83,"7600 NW 144TH ST",,Kansas City,MO,"64163",,
"29001191001",1133526,Point,"38.277306",-90.423,NAD83,"9088 PLANT RD",,Pevely,MO,"63070",,
"29001199001",1133534,Point,"39.144333",-94.177083,NAD83,"2500 O'DONNELL ROAD",,Buckner,MO,"64016",,
"29002032002",1133649,Point,"40.4003",-95.5885,NAD83,I-29 AND HWY 136,,Rock Port,MO,"64482",,
"29002061001",1133665,Point,"39.517805",-92.425587,NAD83,RT K E OF HWY 63,,Cairo,MO,"65239",,
"29004025001",1134050,Point,"38.18284",-92.59715,NAD83,,,Lake Ozark,MO,"65049",,
"21000024001",1139487,Point,"37.8183",-87.6231,NAD83,"205 DRURY LN",,Henderson,KY,"42420",,
"34001200011",442496,City,"40.8795",-74.2907,NAD83,,,Pleasantville,NJ,"07004",,
"34003507011",442500,City,"40.1974",-74.168,NAD83,,,East Orange,NJ,"07727",,
"34007290011",442634,City,"39.90014273",-74.82675855,NAD83,,,Mc Afee,NJ,"08055",,
"34006072014",442669,City,"39.94658298",-74.89896815,NAD83,,,Montague,NJ,"08054",,
"34001323011",442682,City,"40.78881522",-74.13241369,NAD83,,,Newtonville,NJ,"07031",,
"34002529011",442801,City,"40.39865426",-74.38700696,NAD83,,,Trenton,NJ,"08884",,
"34001424011",442840,City,"40.85360786",-74.10562521,NAD83,,,Angel Fire,NJ,"07057",,
"29001237051",460497,Point,"38.865271",-92.435786,NAD83,,,Columbia,MO,"65203",,
"08196000000",462342,Point,"39.7029248",-102.294178,NAD83,,,Idalia,CO,"80735",,
"12000287009",470681,Point,"28.1858",-81.1475,NAD83,"7200 E. Irlo Bronson Memorial Pkwy.",,Saint Cloud,FL,"34771-9082",,
"12000017025",485372,Point,"25.93244",-80.16238,NAD83,"33 SW 2ND AVE PH 2",,North Miami Beach,FL,"33162",,
"21000382002",490899,Point,"38.42",-85.6096,NAD83,"1901 LANDING RD",,Goshen,KY,"40026",,
"08000044001",1066848,Point,"40.4247",-104.6776,NAD83,"300 E 8 ST",,Greeley,CO,"80631",,
"08000046001",1066850,Point,"40.4839",-105.0311,NAD83,"2560 E CR 32",,Fort Collins,CO,"80528",,
"08000078001",1066882,Point,"39.71803",-105.407757,NAD83,"183 BEAVER BROOK ROAD",,Evergreen,CO,"80439",,
"08000116001",1066917,Point,"40.55711",-105.00158,NAD83,SW Frontage Rd,,Fort Collins,CO,"80525",,
"04000301001",1069314,Point,"31.9697",-110.2792,NAD83,"120 W. 6th St",,Benson,AZ,"85602",,
"04001312001",1069442,Point,"33.523651",-112.166290,NAD83,,,Glendale,AZ,"85301",,
"04002800001",1069690,Point,"32.2231",-110.9748,NAD83,,,Tucson,AZ,"85701",,
"09000150001",1071783,Point,"41.1607",-73.2121,NAD83,"205 BOSTWICK AVENUE",,Bridgeport,CT,"06605",,
"09000360001",1071808,Point,"41.3995",-72.4352,NAD83,"99 WINTER AVENUE",,Deep River,CT,"06417",,
"09000510001",1071824,Point,"41.143810",-73.245880,NAD83,"205 Richard White Way",,Fairfield,CT,"06824",,
"09000641002",1071842,Point,"41.891",-72.6699,NAD83,"1222 POQUONOCK AVENUE",,Windsor,CT,"06095-1809",,
"09001260001",1071924,Point,"41.3112",-73.0826,NAD83,"10 RIVERDALE AVE",,Shelton,CT,"06484",,
"09001330001",1071933,Point,"41.6147",-72.0717,NAD83,"45 BUSHNELL HOLLOW RD",,Baltic,CT,"06330",,
"09001370001",1071938,Point,"41.3498",-71.9642,NAD83,"22 EDGEMONT STREET",,Mystic,CT,"06355",,
"09001390001",1071943,Point,"41.9572",-72.628,NAD83,"844 EAST ST SOUTH",,Suffield,CT,"06078",,
"34002519001",1073601,Point,"40.71388735",-74.57733084,NAD83,"166 Minebrook Rd",,Bernardsville,NJ,"07924",,
"34004230001",1073718,Point,"39.63313945",-74.76817641,NAD83,"45 Pleasant Mills Rd",,Hammonton,NJ,"08037",,
"34006001002",1073779,Point,"39.70252139",-75.1123764,NAD83,"1 South Main St.",,Glassboro,NJ,"08028",,
"34009496001",1073962,Point,"41.09204476",-74.67726754,NAD83,"34 South Route 94",,Lafayette,NJ,"07848",,
"12000015001",1078130,Point,"30.315575",-81.420069,NAD83,"2010 FOREST AVENUE",,Neptune Beach,FL,"32266",,
"12000132001",1078288,Point,"29.0463",-82.4447,NAD83,"12180 San Jose Blvd.",,Dunnellon,FL,"34432-6103",,
"12000133002",1078289,Point,"29.162392",-82.077098,NAD83,"4200 SE 24th St",,Ocala,FL,"34471",,
"12000197001",1078354,Point,"30.2456",-85.6487,NAD83,"825 OHIO AVENUE",CORNER OF 5TH STREET & MONTANA AVE,Lynn Haven,FL,"32444",,
"39003486001",1081117,Point,"40.9574",-81.3286,NAD83,"565 WALES DR",,Hartville,OH,"44632",,
"39004243001",1081159,Point,"41.4791",-81.8249,NAD83,"1699 PARK DR - METROPOLITAN PARK",,Lakewood,OH,"44107",,
"39007560001",1081541,Point,"39.9723",-80.7432,NAD83,EAST 40 STREET,,Shadyside,OH,"43947",,
"39007707001",1081551,Point,"41.3697",-81.4695,NAD83,"6951 COCHRAN RD",,Solon,OH,"44139",,
"39009149001",1081718,Point,"39.7594",-81.1008,NAD83,"670 OLD BRICK RD",,Woodsfield,OH,"43793",,
"26000148001",1088387,Point,"44.1167",-84.4267,NAD83,"4989 N HOCKADAY RD",,Gladwin,MI,"48624",,
"26000918001",1088646,Point,"43.3486",-84.0328,NAD83,NORTH FENMORE ROAD,,Merrill,MI,"48637",,
"26003161001",1088935,Point,"41.8251",-84.742,NAD83,"6700 LILAC RD",,Reading,MI,"49274",,
"26003164001",1088938,Point,"41.7381",-84.4428,NAD83,TUTTLE RD,,Waldron,MI,"49288",,
"26009008001",1089064,Point,"43.8508",-84.2979,NAD83,"4622 MCGRATH",MCGRATH ST AT PINCONNING RD,Beaverton,MI,"48612",,
"25000080001",1092377,Point,"41.908425",-70.917488,NAD83,,,Middleboro,MA,"02346",,
"25000128001",1092422,Point,"42.3505",-70.9569,NAD83,,DEER ISLAND,Boston,MA,"02152",,
"25000184001",1092466,Point,"41.685621",-70.012750,NAD83,,,Chatham,MA,"02633",,
"25000224001",1092509,Point,"42.1437",-71.3851,NAD83,,,Medway,MA,"02053",,
"50000083001",1094132,Point,"43.590338",-73.038622,NAD83,CLEARWATER BLVD,,West Rutland,VT,"05777",,
"50000105001",1094154,Point,"43.92686",-72.65733,NAD83,"18 HEDDING DR",,Randolph,VT,"05060",,
"54004104001",1095184,Point,"37.6039",-81.1444,NAD83,WV COUNTY RT 48(ODD ROAD) *,MILES WEST OF I-77,Ghent,WV,"25843",,
"54004107001",1095188,Point,"37.782519",-81.265697,NAD83,"169 Titan Loop",,Eccles,WV,"25836",,
"54004118002",1095197,Point,"37.743115",-81.189812,NAD83,"900 FITZPATRICK RD",,Mac Arthur,WV,"25873",,
"54005403001",1095314,Point,"39.2222",-81.6886,NAD83,"12128 DUPONT RD & HYVIEW T",ERRACE,Washington,WV,"26181",,
"33000016001",1100911,Point,"42.82",-71.9931,NAD83,OLD SHARON ROAD,OLD SHARON ROAD,Jaffrey,NH,"03452",,
"01000016002",1101845,Point,"30.89942",-87.79621,NAD83,"107 CHARLIE KRAKER RD",,Bay Minette,AL,"36507",,
"01000154001",1101989,Point,"34.7583",-87.7176,NAD83,"700 FURNACE DRIVE",,Sheffield,AL,"35660",,
"01000413001",1102222,Point,"32.4859",-88.2883,NAD83,YORK CITY OF,GRANT CITY WEATHERLY STREET,York,AL,"36925",,
"01000797001",1102306,Point,"33.16745",-87.25139,NAD83,TINGLE TANGLE ROAD,,Vance,AL,"35490",,
"02000105001",1104787,Point,"57.0467",-135.3535,NAD83,"416 GALENA DRIVE",SITKA WWTF - 301(H) WAIVER,Sitka,AK,"99835",,
"27000332001",1148154,Point,"44.7679",-93.9198,NAD83,"510 EAST ELM ST.",SEC 14 T115N R46W,Norwood Young America,MN,"55368",,
"27007412001",1148418,Point,"43.8813",-93.2976,NAD83,Lagoon Rd N,,Ellendale,MN,"56026",,
"38000210001",1151451,Point,"47.29442",-101.62578,NAD83,"146 Main Street East",,Hazen,ND,"58545",,
"38000213001",1151454,Point,"47.41953",-97.04755,NAD83,"210 3rd Ave N",,Hillsboro,ND,"58045",,
"38000227001",1151467,Point,"46.353611",-98.307778,NAD83,"318 1st Ave NE",,Lamoure,ND,"58458",,
"37000501001",1153111,Point,"36.409569",-81.490105,NAD83,US HWY 221,NULL,West Jefferson,NC,"28694",,
"37000503001",1153112,Point,"36.40859",-81.42688,NAD83,"1233 NC HWY 16 S",NULL,Jefferson,NC,"28640",,
"35200900001",3501840,Point,"32.4147",-104.1823,NAD83,"45 BLACKFOOT RD., EDDY COUNTY",ROAD 606,Carlsbad,NM,"88220",,
"19000855002",3504620,Point,"42.1969",-92.4531,NAD83,"649 2ND ST",,Traer,IA,"50675",,
"12000136017",3507360,Point,"24.5614",-81.7899,NAD83,"627 PALM AVENUE",,Key West,FL,"33040",,
"50000012008",3507720,Point,"44.345213",-72.770391,NAD83,"187 US Route 2",,Waterbury,VT,"05676",,
"23000405001",3513465,Point,"43.658760",-70.254956,NAD83,"142 Federal Street",,Portland,ME,"04101",,
"54002505009",3514058,Point,"39.9512",-80.7451,NAD83,"73 SUN VALLEY",,Glen Dale,WV,"26038",,
"54003880202",3519296,Point,"38.4016",-79.9949,NAD83,"10 SNOWSHOE DRIVE",,Snowshoe,WV,"26209",,
