Place ID,WDID,Agency,Facility Name,Order_No,NPDES No.,PDF_File,Shared_PDF,Comminution,Primary Clarification,Secondary Clarification,Chemical Precipitation,Unspecified Clarification,Screening/Microstrainer,Grit Removal,Unspecified Headworks,Equalization,Flotation,SBR,Oxidation Ditch,Pure Oxygen,Extended Aeration,Stepfeed,Nitrification,Unspecified AS,Facultative Lagoon,Aerated Lagoon,Anaerobic Lagoon,Polishing Lagoon,Stabilization Pond,Evaporation Pond,Unspecified Lagoon,AO,A2O,MLE,UCT,Four Stage Bardenpho,Five Stage Bardenpho,Denitrification,Unspecified Nutrient Removal,Chemical N Removal,Chemical P Removal,Unspecified Nutrient Removal,Secondary Filtration,Media Filtration,Biologically Active Filtration,Trickling Filter,Rotating Biological Contactor,Membrane Aerated Biofilm Reactor,Moving Bed Biofilm Reactor,Unspecified FFR,Anaerobic Filter,Denitrification Filter,Nanofiltration,Electrodialysis Reversal,Electrodialysis,Reverse Osmosis,Ultrafiltration,Microfiltration,Membrane Bioreactor,Unspecified Membrane Process,Unspecified Filtration,Wetland,UV-AOP,Coagulation,Flocculation,Ion Exchange,Activated Carbon,Chlorination,Dechlorination,UV Disinfection,Ozonation,Thermal Disinfection,Unspecified Disinfection,Alum Addition,Ferric Chloride Addition,Polymer Addition,Lime Addition,Neutralization,Unspecified Chemical Addition,Anaerobic Digestion,Aerobic Digestion,Unspecified Digestion,Mechanical Dewatering,Centrifuge,Drying,Elutriation,Unspecified Dewatering,Thickening,Biosolids Lagoon,MHI,FBI,Unspecified Incineration,Cogeneration,Heat Recovery,Septic Tank
271781,5B39NP00085,Lathrop City,City of Lathrop Consolidated Treatment Facility,R5-2022-0004,CA0085359,r5-2022-0004-01_npdes.pdf,No,0,0,0,0,0,PRESENT,PRESENT,0,PRESENT,0,0,0,0,0,0,0,PRESENT,0,0,0,0,0,0,PRESENT,0,0,0,0,0,0,PRESENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PRESENT,0,0,0,0,0,0,0,0,PRESENT,PRESENT,0,0,0,0,0,0,0,0,0,0,0,0,0,PRESENT,0,PRESENT,0,0,0,0,0,0,0,0,0,0
271781,5B39NP00085,Lathrop City,City of Lathrop Consolidated Treatment Facility,R5-2022-0004,CA0085359,r5-2022-0004_npdes.pdf,No,0,0,0,0,0,PRESENT,PRESENT,0,PRESENT,0,0,0,0,0,0,0,PRESENT,0,0,0,0,0,0,PRESENT,0,0,0,0,0,0,PRESENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PRESENT,0,0,0,0,0,0,0,0,PRESENT,PRESENT,0,0,0,0,0,0,0,0,0,0,0,0,0,PRESENT,0,PRESENT,0,0,0,0,0,0,0,0,0,0
271781,5B39NP00085,Lathrop City,City of Lathrop Consolidated Treatment Facility,R5-2022-0004,CA0085359,r5-2023-0032_npdes_ao.pdf,No,0,0,0,0,0,PRESENT,0,0,0,0,0,0,0,0,0,0,PRESENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PRESENT,0,PRESENT,0,0,0,0,0,0,0,0,0,0
238365,5A31NP00011,Lincoln-SMD1 Wastewater Authority,Lincoln City WWTF,R5-2024-0024,CA0084476,r5-2024-0024_npdes.pdf,No,0,0,PRESENT_AND_FUTURE,0,0,PRESENT,FUTURE,0,0,PRESENT_AND_FUTURE,0,PRESENT_AND_FUTURE,0,0,0,PRESENT,FUTURE,0,0,0,PRESENT_AND_FUTURE,0,0,0,0,0,0,0,0,0,PRESENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PRESENT,PRESENT,0,0,0,0,0,0,0,PRESENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FUTURE,0,0,0,0,0,0,0
237060,5A580100002,Linda Cnty Water District,Linda Cnty Water District WWTP,R5-2022-0070,CA0079651,r5-2022-0070_npdes.pdf,No,0,PRESENT_AND_FUTURE,PRESENT,0,0,PRESENT,FUTURE,0,PRESENT_AND_FUTURE,0,0,0,0,0,0,PRESENT,0,PRESENT,0,0,0,0,0,0,0,0,0,0,0,0,PRESENT,0,0,0,0,0,PRESENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PRESENT,PRESENT,0,0,0,0,0,0,0,0,0,0,PRESENT,0,0,PRESENT,0,PRESENT_AND_FUTURE,0,0,PRESENT,PRESENT_AND_FUTURE,0,0,0,0,0,0
214647,5A510100001,Live Oak City,Live Oak City WWTP,R5-2023-0025,CAC444735,R5-2017-0085-018.pdf,No,0,0,PRESENT,0,0,PRESENT,0,0,PRESENT,0,0,PRESENT,0,0,0,PRESENT,0,0,0,0,0,0,0,PRESENT,0,0,0,0,0,0,0,0,0,0,0,0,PRESENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PRESENT,0,PRESENT,0,0,0,0,0,0,0,0,0,0,0,0,PRESENT,0,PRESENT,0,0,PRESENT,0,0,0,0,0,0,0
237195,2 019025001,Livermore City,City of Livermore Water Reclamation Plant,R2-2022-0025,CA0038008,City of Livermore - R2-2022-2025.pdf,No,0,PRESENT,PRESENT,0,0,PRESENT,PRESENT,0,PRESENT,0,0,0,0,0,0,0,PRESENT,0,0,0,0,0,0,PRESENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PRESENT,PRESENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PRESENT,PRESENT,0,0,0,0,0,0
237195,2 019025001,Livermore City,City of Livermore Water Reclamation Plant,R2-2022-0025,CA0038008,EBDA - R2-2022-0023.pdf,Yes,0,PRESENT,PRESENT,0,0,PRESENT,PRESENT,0,PRESENT,0,0,0,0,0,0,PRESENT,0,0,0,0,0,0,0,PRESENT,0,0,PRESENT,0,0,0,PRESENT,0,0,0,0,0,0,0,PRESENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PRESENT_AND_FUTURE,FUTURE,0,0,0,0,0,0,0,0,0,0,0,0,0,FUTURE,0,0,0,FUTURE,0,0,0,0,0,0,0,0
237195,2 019025001,Livermore City,City of Livermore Water Reclamation Plant,R2-2022-0025,CA0038008,LAVWMA - R2-2021-0007.pdf,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PRESENT,PRESENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
272444,5B39NP00073,,White Slough Water Pollution Control Facility,,,R5-2023-0025-010.pdf,No,0,PRESENT,PRESENT,0,0,PRESENT,PRESENT,0,0,0,0,0,0,0,0,PRESENT,0,0,0,0,0,PRESENT,0,0,0,0,0,0,0,0,PRESENT,0,0,0,0,0,PRESENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PRESENT,0,0,0,0,0,0,0,0,0,0,0,0,PRESENT,0,0,0,0,PRESENT,0,0,0,0,0,0,0
237295,1B80081OHUM,Loleta CSD,Loleta WWTF,R1-2020-0002,CA0023671,20_0002_Loleta_CSD_WDR and Recycling NPDES.pdf,No,0,0,PRESENT,0,0,PRESENT,0,0,0,0,0,0,0,0,0,0,PRESENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PRESENT_AND_FUTURE,0,0,0,0,0,PRESENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PRESENT,PRESENT,0,0,0,0,0,0,0
237315,3 420105001,Lompoc City,Lompoc City Regional Wastewater Reclamation Plant,R3-2022-0004,CA0048127,lompoc_finalorder.pdf,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
232063,4B190106002,Los Angeles City Bureau of Sanitation,Hyperion WWTP,R4-2023-0033,CA0109991,Hyperion NPDES CA0109991 CI-1492_FINAL+SIGNED.pdf,No,0,PRESENT,PRESENT,0,0,PRESENT_AND_FUTURE,PRESENT,0,0,0,0,0,0,0,0,0,PRESENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FUTURE,0,0,FUTURE,FUTURE,0,0,0,PRESENT,PRESENT,0,0,0,0,FUTURE,0,0,FUTURE,0,PRESENT,PRESENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
267571,4B190106004,Los Angeles City Bureau of Sanitation,Donald C. Tillman WWRP,R4-2022-0341,CA0056227,Adopted DCTWRP NPDES CI-5695_01242023.pdf,No,0,PRESENT,PRESENT,0,0,PRESENT_AND_FUTURE,PRESENT,FUTURE,PRESENT_AND_FUTURE,0,0,0,0,0,0,PRESENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PRESENT,0,0,0,0,0,PRESENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PRESENT,0,0,0,PRESENT,PRESENT,0,PRESENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
267130,4B190106005,Los Angeles City Bureau of Sanitation,Terminal Island Water Reclamation Plant,R4-2021-0095,CA0053856,TIWRP Adopted Permit 06102021_signed.pdf,No,0,PRESENT,PRESENT,PRESENT,0,PRESENT,PRESENT,0,PRESENT,0,0,0,0,0,0,0,PRESENT_AND_FUTURE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PRESENT,0,0,0,0,0,0,0,0,0,0,0,PRESENT,0,0,0,0,0,PRESENT,0,0,0,0,0,FUTURE,0,FUTURE,0,0,0,0,0,FUTURE,0,0,0,0,0,0,0
235738,4B190106001,Los Angeles City Bureau of Sanitation,Los Angeles-Glendale WWRP,R4-2022-0343,CA0053953,Final LAG NPDES permit_CI 5675 Final_Signed.pdf,No,0,PRESENT,PRESENT,0,0,PRESENT,PRESENT,0,FUTURE,0,0,0,0,0,0,PRESENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PRESENT,0,0,0,0,0,PRESENT,0,0,0,0,0,0,0,0,0,0,0,FUTURE,0,FUTURE,0,0,0,0,0,PRESENT,0,0,FUTURE,PRESENT,PRESENT,0,FUTURE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
242162,4B190107048,Los Angeles Cnty DPW,Malibu Mesa WRP,R4-2021-0062,CA0059099,6599_R4-2021-0062_WDR.pdf,No,PRESENT,0,PRESENT,0,0,PRESENT,0,0,0,0,0,0,0,0,0,0,PRESENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PRESENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PRESENT_AND_FUTURE,0,0,0,0,PRESENT,PRESENT,0,0,0,0,0,0,0,PRESENT,0,0,0,0,0,0,0,PRESENT,0,0,PRESENT,0,0,0,PRESENT,0,0,0,0,0,0,0
270849,4A190107023,Santa Clarita Valley SD of Los Angeles Cnty,Valencia WRP,R4-2022-0174,CA0054216,4993_R4-2022-0174_WDR_PKG.pdf,No,0,PRESENT,PRESENT,0,0,PRESENT,0,0,PRESENT,PRESENT,0,0,0,0,0,PRESENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PRESENT,0,0,0,0,0,PRESENT,0,0,0,0,0,0,0,0,0,0,0,PRESENT,0,0,0,0,0,0,0,0,0,0,0,PRESENT,PRESENT,PRESENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PRESENT,0,0,0,0,0,0,0
260494,4A190107021,Santa Clarita Valley SD of Los Angeles Cnty,Saugus Water Reclamation Plant,R4-2022-0175,CA0054313,2960_R4-2022-0175_WDR_PKG.pdf,No,0,PRESENT,PRESENT,0,0,PRESENT,0,0,0,PRESENT,0,0,0,0,0,PRESENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PRESENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PRESENT,PRESENT,PRESENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PRESENT,0,0,0,0,0,0,0
273180,5D100124001,Malaga CWD,Malaga CWD WWTF,2020-0015-DWQ,,Malaga CWD-r5-2020-0001_wdr.pdf,No,0,PRESENT,PRESENT,0,0,PRESENT,PRESENT,0,0,PRESENT,0,0,0,0,0,0,PRESENT,0,0,0,0,0,0,PRESENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PRESENT,0,0,0,PRESENT,0,0,PRESENT,0,0,0,0,0,0,0
239343,5B390104001,Manteca City,City of Manteca WW Quality Control Facility,R5-2021-0003,CA0081558,r5-2021-0003_npdes.pdf,No,0,PRESENT,PRESENT,0,0,PRESENT,PRESENT,0,0,0,0,0,0,0,0,PRESENT_AND_FUTURE,0,0,0,0,0,0,0,PRESENT,0,0,0,0,0,0,PRESENT_AND_FUTURE,0,0,0,0,0,PRESENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PRESENT,0,0,0,0,PRESENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
239497,2 215021001,Marin Cnty Sanitary District 5,Marin CSD 5 - Tiburon WWTP,R2-2023-0018,CA0037753,R2-2023-0018.pdf,No,PRESENT,PRESENT,PRESENT,0,0,PRESENT,0,0,0,0,0,0,0,0,0,0,PRESENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PRESENT,PRESENT,0,0,0,0,0,0,0,0,0,0,PRESENT,0,0,PRESENT,0,0,0,0,PRESENT,0,0,0,0,0,0,0
239498,2 215021002,Marin Cnty Sanitary District 5,Marin CSD 5 Paradise Cove WWTP,R2-2021-0017,CA0037427,Paradise Cove - R2-2021-0017.pdf,No,PRESENT,PRESENT,PRESENT,0,0,PRESENT,0,0,PRESENT,0,0,0,0,PRESENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PRESENT,PRESENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
273207,5C221012001,Mariposa PUD,Mariposa WWTP,R5-2023-0025,CAC441902,r5-2017-0085-017.pdf,No,PRESENT,0,PRESENT,0,0,PRESENT,0,0,0,0,0,PRESENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PRESENT,0,0,0,0,0,PRESENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PRESENT,0,0,0,PRESENT,0,0,0,0,0,0,0,0,PRESENT,0,0,0,0,0,0,0,0,0,0,0,0
239874,5A06NC00010,Maxwell PUD,Maxwell PUD WWTF,R5-2009-0109,,R5-2009-0109.pdf,No,0,0,0,PRESENT,0,0,0,0,0,0,0,0,0,0,0,0,PRESENT_AND_FUTURE,PRESENT_AND_FUTURE,0,0,0,0,PRESENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PRESENT,0,0,0,0,0,0,PRESENT_AND_FUTURE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240093,1B82084OHUM,McKinleyville Community Service District,McKinleyville WWTP,R1-2024-0023,CA0024490,2024_0023_mckinleyville_sc_npdes_signed.pdf,No,0,0,PRESENT,0,0,PRESENT,0,0,0,0,0,0,0,0,0,PRESENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PRESENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PRESENT,0,0,PRESENT,0,0,PRESENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240307,1B83129OMEN,Mendocino City CSD,Mendocino City CSD,R1-2022-0001,CA0022870,22_01mendo_npdes.pdf,No,0,0,PRESENT,0,0,PRESENT,0,0,PRESENT,0,0,0,0,PRESENT,0,0,0,0,0,0,0,0,0,PRESENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PRESENT,0,0,0,0,0,0,0,0,0,0,0,0,0,PRESENT,0,0,0,0,0,0,0,0,0,0,0,0
240318,1B83118OMEN,Mendocino County WWD #2 Anchor Bay,Mendocino County WWD#2-Anchor Bay,R1-2021-0005,CA0024040,21_0005_AnchorBay_WWTF_NPDES.pdf,No,0,0,0,0,PRESENT,PRESENT,0,0,0,0,0,0,0,0,0,0,PRESENT,0,0,0,0,0,0,PRESENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PRESENT,PRESENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
214652,5C240108001,Merced City,Merced WWTF,R5-2026-0005,CA0079219,r5-2026-0005_npdes.pdf,No,0,PRESENT_AND_FUTURE,PRESENT_AND_FUTURE,0,0,PRESENT_AND_FUTURE,PRESENT,0,PRESENT,PRESENT,0,0,0,0,0,0,PRESENT_AND_FUTURE,0,0,0,0,0,0,PRESENT,0,0,0,0,0,0,PRESENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PRESENT,0,0,0,0,PRESENT,0,0,0,0,0,0,0,0,0,0,0,PRESENT_AND_FUTURE,0,0,0,0,PRESENT,PRESENT,0,0,0,0,0,0,0
240791,2 417019001,Millbrae City,Millbrae WPCP,R2-2024-0005,CA0037532,R2-2024-0005 (Millbrae NPDES Permit).pdf,No,0,PRESENT,PRESENT,0,0,PRESENT,PRESENT,0,PRESENT,0,0,0,0,0,0,0,PRESENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PRESENT,PRESENT,0,0,0,0,0,0,0,0,0,0,PRESENT,0,0,PRESENT,0,0,0,0,PRESENT,0,0,0,0,0,0,0
822960,5B50NP00031,Modesto City,North Valley Regional Recycled Water Program - Modesto WWTP & Turlock RWQCF,R5-2022-0034,CA0085316,r5-2022-0034.pdf,No,0,PRESENT,0,0,0,PRESENT,PRESENT,0,0,0,0,PRESENT,0,0,0,PRESENT,0,PRESENT,0,0,0,0,0,0,0,0,0,0,0,0,PRESENT,0,0,0,0,0,0,0,0,0,0,0,PRESENT,0,0,0,0,0,0,0,0,PRESENT,0,0,0,0,0,0,0,0,0,0,PRESENT,0,0,0,0,0,0,0,0,0,PRESENT,0,0,0,0,PRESENT,0,0,PRESENT,0,0,0,0,0,0,0
241146,5C500102001,Modesto City,City of Modesto WQCF,R5-2023-0025,CAC448536,mgo_amend_strike.pdf,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PRESENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PRESENT,0,0,0,0,0,0,0,0,0,0,0,0,PRESENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241146,5C500102001,Modesto City,City of Modesto WQCF,R5-2023-0025,CAC448536,modesto_wqcf_mgo_noa.pdf,No,0,PRESENT,0,0,0,PRESENT,PRESENT,0,0,0,0,PRESENT,0,0,0,PRESENT,0,PRESENT,0,0,0,0,0,0,0,0,0,0,0,0,PRESENT,0,0,0,0,0,0,0,0,0,0,0,PRESENT,0,0,0,0,0,0,0,0,PRESENT,0,0,0,0,0,0,0,0,0,0,PRESENT,0,0,0,0,0,0,0,0,0,PRESENT,0,0,0,0,PRESENT,0,0,PRESENT,0,0,0,0,0,0,0
241288,3 420107001,Montecito Sanitary District,Montecito SD WWTP,R3-2022-0010,CA0047899,20220829_Order R3-2022-0010_Final (ACC).pdf,No,PRESENT,0,PRESENT,0,0,PRESENT,0,0,0,0,0,0,0,0,0,0,PRESENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PRESENT,0,0,0,0,0,0,0,0,0,0,0,PRESENT,PRESENT,0,0,0,0,0,0,0,0,0,0,0,PRESENT,0,PRESENT,0,0,0,0,PRESENT,0,0,0,0,0,0,0
241740,3 270118002,Monterey One Water,Monterey One Water Regional WWTP,R3-2024-0045,CA0048551,r3-2024-0045.pdf,No,0,PRESENT,PRESENT,0,0,PRESENT,PRESENT,0,0,0,0,0,0,0,0,0,PRESENT,0,0,0,0,0,0,PRESENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PRESENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PRESENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PRESENT,0,PRESENT,0,0,0,0,0,0,0,0,0,0
241598,5B391078003,Mountain House City,Mountain House WWTP,R5-2023-0033,CA0084271,r5-2023-0033-01_npdes.pdf,No,0,0,0,0,0,PRESENT,PRESENT,0,0,0,PRESENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PRESENT,0,0,0,0,0,PRESENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PRESENT,0,0,0,0,0,0,0,0,0,0,PRESENT,0,0,0,0,0,0,0,0,0,0,PRESENT,0,0,PRESENT,0,0,0,PRESENT,0,0,0,0,0,0,0
241598,5B391078003,Mountain House City,Mountain House WWTP,R5-2023-0033,CA0084271,r5-2023-0033_npdes.pdf,No,0,0,0,0,0,PRESENT_AND_FUTURE,PRESENT_AND_FUTURE,FUTURE,PRESENT,0,PRESENT,0,0,0,0,PRESENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PRESENT,0,0,0,0,0,PRESENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PRESENT_AND_FUTURE,0,0,0,0,0,0,0,0,PRESENT,0,PRESENT,0,0,PRESENT,0,0,0,PRESENT,0,0,0,0,0,0,0
241598,5B391078003,Mountain House City,Mountain House WWTP,R5-2023-0033,CA0084271,r5-2023-0033_npdes_mod.pdf,No,0,0,0,0,0,PRESENT_AND_FUTURE,PRESENT_AND_FUTURE,FUTURE,PRESENT,0,PRESENT,0,0,0,0,PRESENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PRESENT,0,0,0,0,0,PRESENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PRESENT_AND_FUTURE,0,0,0,0,0,0,0,0,PRESENT,0,PRESENT,0,0,PRESENT,0,0,0,PRESENT,0,0,0,0,0,0,0
241800,5A470105001,Mt Shasta City,Mount Shasta WWTP,R5-2023-0016,CA0078051,r5-2023-0016_npdes.pdf,No,0,0,0,0,PRESENT,PRESENT,PRESENT,0,0,PRESENT,0,0,0,0,0,PRESENT,0,0,0,0,0,0,0,PRESENT,0,0,0,0,0,0,PRESENT,0,0,0,0,0,PRESENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PRESENT,PRESENT,PRESENT,0,0,0,PRESENT,0,0,0,0,0,0,PRESENT,0,0,0,0,0,PRESENT,PRESENT,0,0,0,0,0,0,0
241815,2 071029001,Mt View Sanitary District,Mt. View Sanitary District WWTP,R2-2021-0026,CA0037770,MVSD Final Order ADA.pdf,No,0,PRESENT,PRESENT,0,0,PRESENT_AND_FUTURE,0,0,0,0,0,0,0,0,0,PRESENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FUTURE,0,0,FUTURE,0,PRESENT,0,PRESENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PRESENT,0,0,0,0,0,0,0,PRESENT_AND_FUTURE,0,0,0,0,0,0,0,0,0,0,0,0,0,PRESENT_AND_FUTURE,PRESENT,0,FUTURE,PRESENT,0,0,0,0,0,0,0
243858,2 283009001,Napa Sanitation District,Napa Sanitation District WWTP (Soscol Water Recycling Facility),R2-2022-0003,CA0037575,Order_R2-2022-0003.pdf,No,0,PRESENT_AND_FUTURE,PRESENT,0,0,PRESENT,0,0,PRESENT,PRESENT,0,0,0,0,0,0,PRESENT,0,0,0,0,0,0,PRESENT_AND_FUTURE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PRESENT,0,0,0,PRESENT,0,0,0,0,0,0,0,0,0,0,PRESENT,0,0,PRESENT,0,0,0,0,0,0,0,0,0,PRESENT_AND_FUTURE,0,0
213432,5A290107002,Nevada CSD No 1,Cascade Shores WWTP,R5-2023-0025,CAC442921,r5-2017-0085-015.pdf,No,0,0,PRESENT,0,0,PRESENT,0,0,PRESENT,0,0,0,0,0,0,0,PRESENT,0,0,0,0,0,0,PRESENT,0,0,0,0,0,0,PRESENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PRESENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236292,5A290104001,Nevada CSD No 1,Lake Wildwood WWTP,R5-2023-0025,CAC439953,nvcosd1_wildwood_wwtp_final_noa.pdf,No,0,0,PRESENT,0,0,PRESENT,PRESENT,0,PRESENT,0,0,PRESENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PRESENT,0,0,PRESENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PRESENT,0,0,0,0,0,0,0,0,0,0,PRESENT,0,0,PRESENT,PRESENT,0,0,0,0,0,0,0,0,0,0
236236,5A290104003,Nevada CSD No 1,Lake of the Pines WWTP,R5-2023-0025,CAC439955,nvcosd1_lop_wwtp_final_noa.pdf,No,0,0,0,0,0,PRESENT,0,0,0,0,0,0,0,0,0,0,PRESENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PRESENT,0,0,PRESENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PRESENT,0,0,0,0,0,0,0,0,0,0,0,0,0,PRESENT,0,0,0,0,0,0,0,PRESENT,0,0,PRESENT,0,0,0,0,0,0,0,0,0,0,0
