REPORT_YEAR,CWNS_NUMBER,TREATMENT_TYPE,UNIT_PROCESS,SORT_SEQUENCE,PRES_IND,PROJ_IND,CHANGE_TYPE,BACKUP_IND,PLANNED_YEAR,ADDITIONAL_NOTES,LAST_UPDATED_TS,KEEP_UP,BLANK,CHGTP_NAME_CAT,KEEP_UP_CODE,Notes
2004,48007900001,Other,Influent Pumping,,Y,Y,No Change,,,,,1,,,,
2004,48007900001,Other,Package Plant,,Y,Y,No Change,,,,,1,,,,
2004,48007900001,Other,Semi-automated,,Y,Y,No Change,,,,,1,,,,
2004,48007903001,Mechanical,Activated Sludge - Contact Stabilization,,Y,Y,New,,,,,1,,,,
2004,48007903001,Other,Bar Screen,,Y,Y,New,,,,,1,,,,
2004,48007903001,Disinfection,Chlorination,,Y,Y,New,,,,,1,,,,
2004,48007903001,Other,Control/Lab/Maintenance Building,,Y,Y,New,,,,,1,,,,
2004,48007903001,Other,Influent Pumping,,Y,Y,New,,,,,1,,,,
2004,48007903001,Other,Package Plant,,Y,Y,New,,,,,1,,,,
2004,48007903001,Other,Semi-automated,,Y,Y,New,,,,,1,,,,
2004,48007904001,Mechanical,Activated Sludge - Contact Stabilization,,Y,Y,New,,,,,1,,,,
2004,48007904001,Other,Bar Screen,,Y,Y,New,,,,,1,,,,
2004,48007904001,Disinfection,Chlorination,,Y,Y,New,,,,,1,,,,
2004,48007904001,Other,Control/Lab/Maintenance Building,,Y,Y,New,,,,,1,,,,
2004,48007904001,Other,Influent Pumping,,Y,Y,New,,,,,1,,,,
2004,48007904001,Other,Package Plant,,Y,Y,New,,,,,1,,,,
2004,48007904001,Other,Semi-automated,,Y,Y,New,,,,,1,,,,
2004,48007905001,Mechanical,Activated Sludge - Contact Stabilization,,Y,Y,New,,,,,1,,,,
2004,48007905001,Other,Bar Screen,,Y,Y,New,,,,,1,,,,
2004,48007905001,Disinfection,Chlorination,,Y,Y,New,,,,,1,,,,
2004,48007905001,Other,Control/Lab/Maintenance Building,,Y,Y,New,,,,,1,,,,
2004,48007905001,Other,Influent Pumping,,Y,Y,New,,,,,1,,,,
2004,48007905001,Other,Package Plant,,Y,Y,New,,,,,1,,,,
2004,48007905001,Other,Semi-automated,,Y,Y,New,,,,,1,,,,
2004,48007906001,Lagoon,Aerated Lagoon,,Y,Y,New,,,,,1,,,,
2004,48007906001,Other,Influent Pumping,,Y,Y,New,,,,,1,,,,
2004,48007907001,Lagoon,Aerated Lagoon,,Y,Y,New,,,,,1,,,,
2004,48007908001,Lagoon,Aerated Lagoon,,Y,Y,New,,,,,1,,,,
2004,48007911001,Mechanical,Activated Sludge - Conventional,,Y,Y,Increase Capacity,,,,,1,,,,
2004,48007911001,Other,Bar Screen,,Y,Y,Increase Capacity,,,,,1,,,,
2004,48007911001,Disinfection,Chlorination,,Y,Y,New,,,,,1,,,,
2004,48007911001,Mechanical,Combined Biological Nitrification And BOD Reductn,,Y,Y,New,,,,,1,,,,
2004,48007911001,Other,Grit Removal,,Y,Y,Increase Capacity,,,,,1,,,,
2004,48007911001,Filtration,Slow Sand Filter,,Y,Y,New,,,,,1,,,,
2004,48007923001,Disinfection,Chlorination,,Y,Y,New,,,,,1,,,,
2004,48007923001,Mechanical,Combined Biological Nitrification And BOD Reductn,,Y,Y,Increase Capacity,,,,,1,,,,
2004,48007923001,Other,Control/Lab/Maintenance Building,,Y,Y,No Change,,,,,1,,,,
2004,48007923001,Other,Influent Pumping,,Y,Y,Increase Capacity,,,,,1,,,,
2004,48007923001,Other,Landfill/Trenching,,Y,Y,No Change,,,,,1,,,,
2004,48007923001,Other,Package Plant,,Y,Y,No Change,,,,,1,,,,
2004,48007923001,Other,Semi-package Plant,,Y,Y,No Change,,,,,1,,,,
2004,48007923001,Mechanical,Activated Sludge - Contact Stabilization,,Y,Y,Increase Capacity,,,,,1,,,,
2004,48007923001,Mechanical,Activated Sludge - Conventional,,Y,Y,Increase Capacity,,,,,1,,,,
2004,48007923001,Other,Aerobic Digestion - Air,,Y,Y,Increase Capacity,,,,,1,,,,
2004,48007923001,Other,Bar Screen,,Y,Y,Increase Capacity,,,,,1,,,,
2004,48007925001,Mechanical,Activated Sludge - Conventional,,Y,Y,No Change,,,,,1,,,,
2004,48007925001,Other,Aerobic Digestion - Air,,Y,Y,No Change,,,,,1,,,,
2004,48007925001,Other,Bar Screen,,Y,Y,No Change,,,,,1,,,,
2004,48007925001,Disinfection,Chlorination,,Y,Y,No Change,,,,,1,,,,
2004,48007925001,Other,Custom Built Plant,,Y,Y,No Change,,,,,1,,,,
2004,48007925001,Other,Grit Removal,,Y,Y,No Change,,,,,1,,,,
2004,48007925001,Other,Influent Pumping,,Y,Y,No Change,,,,,1,,,,
2004,48007925001,Other,Landfill/Trenching,,Y,Y,No Change,,,,,1,,,,
2004,48007932001,Mechanical,Activated Sludge - Conventional,,Y,Y,Increase Capacity,,,,,1,,,,
2004,48007932001,Other,Aerobic Digestion - Air,,Y,Y,Increase Capacity,,,,,1,,,,
2004,48007932001,Other,Bar Screen,,Y,Y,Increase Capacity,,,,,1,,,,
2004,48007932001,Disinfection,Chlorination,,Y,Y,Increase Capacity,,,,,1,,,,
2004,48007932001,Mechanical,Combined Biological Nitrification And BOD Reductn,,Y,Y,Increase Capacity,,,,,1,,,,
2004,48007932001,Other,Custom Built Plant,,Y,Y,Increase Capacity,,,,,1,,,,
2004,48007932001,Other,Grit Removal,,Y,Y,Increase Capacity,,,,,1,,,,
2004,48007932001,Other,Landfill/Trenching,,Y,Y,Increase Capacity,,,,,1,,,,
2004,48007933001,Mechanical,Activated Sludge - Contact Stabilization,,Y,Y,Increase Capacity,,,,,1,,,,
2004,48007933001,Other,Aerobic Digestion - Air,,Y,Y,Increase Capacity,,,,,1,,,,
2004,48007933001,Other,Bar Screen,,Y,Y,Increase Capacity,,,,,1,,,,
2004,48007933001,Disinfection,Chlorination,,Y,Y,Increase Capacity,,,,,1,,,,
2004,48007933001,Other,Control/Lab/Maintenance Building,,Y,Y,Increase Capacity,,,,,1,,,,
2004,48007933001,Other,Custom Built Plant,,Y,Y,New,,,,,1,,,,
2004,48007933001,Other,Influent Pumping,,Y,Y,Increase Capacity,,,,,1,,,,
2004,48007933001,Other,Landfill/Trenching,,Y,Y,Increase Capacity,,,,,1,,,,
2004,48007933001,Filtration,Slow Sand Filter,,Y,Y,New,,,,,1,,,,
2004,48008002001,Other,Bar Screen,,Y,Y,New,,,,,1,,,,
2004,48008002001,Other,Control/Lab/Maintenance Building,,Y,Y,New,,,,,1,,,,
2004,48008002001,Other,Custom Built Plant,,Y,Y,New,,,,,1,,,,
2004,48008002001,Other,Influent Pumping,,Y,Y,New,,,,,1,,,,
2004,48008002001,Other,Other Land Treatment System,,Y,Y,New,,,,,1,,,,
2004,48008002001,Other,Other Preliminary Or Primary Treatment,,Y,Y,New,,,,,1,,,,
2004,48008002001,Other,Overland Flow System,,Y,Y,New,,,,,1,,,,
2004,48008002001,Filtration,Rock Filter,,Y,Y,New,,,,,1,,,,
2004,48008002001,Other,Semi-automated,,Y,Y,New,,,,,1,,,,
2004,48008014001,Other,Air Drying - Sand Beds,,Y,Y,New,,,,,1,,,,
2004,48008014001,Other,Bar Screen,,Y,Y,New,,,,,1,,,,
2004,48008014001,Disinfection,Chlorination,,Y,Y,New,,,,,1,,,,
2004,48008014001,Other,Control/Lab/Maintenance Building,,Y,Y,New,,,,,1,,,,
2004,48008014001,Other,Custom Built Plant,,Y,Y,New,,,,,1,,,,
2004,48008014001,Other,Influent Pumping,,Y,Y,New,,,,,1,,,,
2004,48008014001,Other,Landfill/Trenching,,Y,Y,New,,,,,1,,,,
2004,48008014001,Other,Mechanical Dewatering - Centrifuge,,Y,Y,New,,,,,1,,,,
2004,48008014001,Mechanical,Oxidation Ditch,,Y,Y,New,,,,,1,,,,
2004,48008014001,Mechanical,Secondary Clarification,,Y,Y,New,,,,,1,,,,
2004,48008014001,Other,Semi-automated,,Y,Y,New,,,,,1,,,,
2004,48008014001,Filtration,Slow Sand Filter,,Y,Y,New,,,,,1,,,,
2004,48008015001,Mechanical,Activated Sludge - Conventional,,N,N,Abandonment,,,,,0,,,,
2004,48008015001,Other,Air Drying - Sand Beds,,N,N,Abandonment,,,,,0,,,,
2004,48008015001,Other,Anaerobic Digestion,,N,N,Abandonment,,,,,0,,,,
2004,48008015001,Other,Bar Screen,,N,N,Abandonment,,,,,0,,,,
2004,48008015001,Other,Chlorinate Oxidation (Purifax),,N,N,Abandonment,,,,,0,,,,
2004,48008015001,Disinfection,Chlorination,,N,N,Abandonment,,,,,0,,,,
2004,48008015001,Other,Comminution,,N,N,Abandonment,,,,,0,,,,
2004,48008015001,Other,Control/Lab/Maintenance Building,,N,N,Abandonment,,,,,0,,,,
2004,48008015001,Other,Custom Built Plant,,N,N,Abandonment,,,,,0,,,,
2004,48008015001,Other,Grit Removal,,N,N,Abandonment,,,,,0,,,,
2004,48008015001,Other,Land Spreading,,N,N,Abandonment,,,,,0,,,,
2004,48008015001,Other,Landfill/Trenching,,N,N,Abandonment,,,,,0,,,,
2004,48008015001,Mechanical,Polymer Addition,,N,N,Abandonment,,,,,0,,,,
2004,48008015001,Other,Preaeration,,N,N,Abandonment,,,,,0,,,,
2004,48008015001,Other,Semi-automated,,N,N,Abandonment,,,,,0,,,,
2004,48008015003,Mechanical,Activated Sludge - Conventional,,Y,Y,New,,,,,1,,,,
2004,48008015003,Other,Air Drying - Sand Beds,,Y,Y,Increase Capacity,,,,,1,,,,
2004,48008015003,Other,Anaerobic Digestion,,Y,Y,Increase Capacity,,,,,1,,,,
2004,48008015003,Other,Bar Screen,,Y,Y,Increase Capacity,,,,,1,,,,
2004,48008015003,Disinfection,Chlorination,,Y,Y,New,,,,,1,,,,
2004,48008015003,Other,Control/Lab/Maintenance Building,,Y,Y,Increase Capacity,,,,,1,,,,
2004,48008015003,Other,Custom Built Plant,,Y,Y,Increase Capacity,,,,,1,,,,
2004,48008015003,Other,Dissolved Air Flotation Thickening,,Y,Y,Increase Capacity,,,,,1,,,,
2004,48008015003,Other,Grit Removal,,Y,Y,No Change,,,,,1,,,,
2004,48008015003,Other,Land Spreading,,Y,Y,No Change,,,,,1,,,,
2004,48008015003,Other,Landfill/Trenching,,Y,Y,No Change,,,,,1,,,,
2004,48008015003,Other,Mechanical Dewatering - Centrifuge,,Y,Y,Increase Capacity,,,,,1,,,,
2004,48008015004,Mechanical,Activated Sludge - Pure Oxygen,,Y,Y,New,,,,,1,,,,
2004,48008015004,Other,Air Drying - Sand Beds,,Y,Y,New,,,,,1,,,,
2004,48008015004,Other,Anaerobic Digestion,,Y,Y,New,,,,,1,,,,
2004,48008015004,Other,Bar Screen,,Y,Y,Increase Capacity,,,,,1,,,,
2004,48008015004,Other,Bar Screen,,Y,Y,Increase Level Of Treatment,,,,,1,,,,
2004,48008015004,Disinfection,Chlorination,,Y,Y,New,,,,,1,,,,
2004,48008015004,Mechanical,Combined Biological Nitrification And BOD Reductn,,Y,Y,New,,,,,1,,,,
2004,48008015004,Other,Control/Lab/Maintenance Building,,Y,Y,Increase Capacity,,,,,1,,,,
2004,48008015004,Other,Control/Lab/Maintenance Building,,Y,Y,Increase Level Of Treatment,,,,,1,,,,
2004,48008015004,Other,Custom Built Plant,,Y,Y,Increase Capacity,,,,,1,,,,
2004,48008015004,Other,Custom Built Plant,,Y,Y,Increase Level Of Treatment,,,,,1,,,,
2004,48008015004,Other,Dissolved Air Flotation Thickening,,Y,Y,Increase Capacity,,,,,1,,,,
2004,48008015004,Other,Dissolved Air Flotation Thickening,,Y,Y,Increase Level Of Treatment,,,,,1,,,,
2004,48008015004,Other,Grit Removal,,Y,Y,Increase Capacity,,,,,1,,,,
2004,48008015004,Other,Grit Removal,,Y,Y,Increase Level Of Treatment,,,,,1,,,,
2004,48008015004,Other,Heat Treatment,,Y,Y,New,,,,,1,,,,
2004,48008015004,Other,Land Spreading,,Y,Y,Increase Capacity,,,,,1,,,,
2004,48008015004,Other,Land Spreading,,Y,Y,Increase Level Of Treatment,,,,,1,,,,
2004,48008015004,Filtration,Mixed Media Filter,,Y,Y,New,,,,,1,,,,
2004,48008015004,Other,Preaeration,,Y,Y,Increase Capacity,,,,,1,,,,
2004,48008015004,Other,Preaeration,,Y,Y,Increase Level Of Treatment,,,,,1,,,,
2004,48008023001,Mechanical,Activated Sludge - Complete Mix,,Y,Y,Expansion,,,,,1,,,,
2004,48008023001,Mechanical,Activated Sludge - Complete Mix,,Y,Y,Replacement,,,,,1,,,,
2004,48008023001,Mechanical,Activated Sludge - Extended Aeration,,Y,Y,No Change,,,,,1,,,,
2004,48008023001,Other,Aerobic Digestion - Air,,Y,Y,No Change,,,,,1,,,,
2004,48008023001,Other,Air Drying - Sand Beds,,Y,Y,No Change,,,,,1,,,,
2004,48008023001,Other,Bar Screen,,Y,Y,Increase Capacity,,,,,1,,,,
2004,48008023001,Disinfection,Chlorination,,Y,Y,New,,,,,1,,,,
2004,48008023001,Other,Control/Lab/Maintenance Building,,Y,Y,No Change,,,,,1,,,,
2004,48008023001,Other,Custom Built Plant,,Y,Y,No Change,,,,,1,,,,
2004,48008023001,Other,Grit Removal,,Y,Y,No Change,,,,,1,,,,
2004,48008023001,Other,Landfill/Trenching,,Y,Y,No Change,,,,,1,,,,
2004,48008023001,Filtration,Slow Sand Filter,,Y,Y,New,,,,,1,,,,
2004,48008025001,Other,Anaerobic Digestion,,Y,Y,No Change,,,,,1,,,,
2004,48008025001,Other,Bar Screen,,Y,Y,Increase Capacity,,,,,1,,,,
2004,48008025001,Disinfection,Chlorination,,Y,Y,Increase Capacity,,,,,1,,,,
2004,48008025001,Other,Comminution,,Y,Y,No Change,,,,,1,,,,
2004,48008025001,Other,Control/Lab/Maintenance Building,,Y,Y,No Change,,,,,1,,,,
2004,48008025001,Other,Custom Built Plant,,Y,Y,No Change,,,,,1,,,,
2004,48008025001,Other,Grit Removal,,Y,Y,No Change,,,,,1,,,,
2004,48008025001,Other,Influent Pumping,,Y,Y,Increase Capacity,,,,,1,,,,
2004,48008025001,Other,Landfill/Trenching,,Y,Y,No Change,,,,,1,,,,
2004,48008025001,Other,Mechanical Dewatering -Filter Press,,Y,Y,No Change,,,,,1,,,,
2004,48008025001,Other,Primary Sedimentation,,Y,Y,No Change,,,,,1,,,,
2004,48008025001,Filtration,Slow Sand Filter,,Y,Y,Increase Capacity,,,,,1,,,,
2004,48008025001,Mechanical,Trickling Filter - Rock Media,,Y,Y,No Change,,,,,1,,,,
2004,48008027001,Other,Air Drying - Sand Beds,,Y,Y,No Change,,,,,1,,,,
2004,48008027001,Other,Bar Screen,,Y,Y,No Change,,,,,1,,,,
2004,48008027001,Mechanical,Biological Denitrification - Separate Stage,,Y,Y,New,,,,,1,,,,
2004,48008027001,Disinfection,Chlorination,,Y,Y,Increase Capacity,,,,,1,,,,
2004,48008027001,Mechanical,Combined Biological Nitrification And BOD Reductn,,Y,Y,New,,,,,1,,,,
2004,48008027001,Other,Control/Lab/Maintenance Building,,Y,Y,Increase Capacity,,,,,1,,,,
2004,48008027001,Other,Custom Built Plant,,Y,Y,Increase Capacity,,,,,1,,,,
2004,48008027001,Mechanical,Ferric Chloride Addition - Secondary,,Y,Y,New,,,,,1,,,,
2004,48008027001,Other,Grit Removal,,Y,Y,No Change,,,,,1,,,,
2004,48008027001,Other,Imhoff Tank,,Y,Y,No Change,,,,,1,,,,
2004,48008027001,Other,Influent Pumping,,Y,Y,No Change,,,,,1,,,,
2004,48008027001,Other,Landfill/Trenching,,Y,Y,No Change,,,,,1,,,,
2004,48008027001,Other,Other Land Treatment System,,Y,Y,No Change,,,,,1,,,,
2004,48008027001,Mechanical,Oxidation Ditch,,Y,Y,Increase Capacity,,,,,1,,,,
2004,48008027001,Filtration,Slow Sand Filter,,Y,Y,New,,,,,1,,,,
2004,48008027001,Mechanical,Trickling Filter - Rock Media,,Y,Y,No Change,,,,,1,,,,
2004,48008027003,Other,Bar Screen,,Y,Y,New,,,,,1,,,,
2004,48008027003,Mechanical,Biological Denitrification - Separate Stage,,Y,Y,New,,,,,1,,,,
2004,48008027003,Mechanical,Combined Biological Nitrification And BOD Reductn,,Y,Y,New,,,,,1,,,,
2004,48008027003,Other,Control/Lab/Maintenance Building,,Y,Y,New,,,,,1,,,,
2004,48008027003,Other,Custom Built Plant,,Y,Y,New,,,,,1,,,,
2004,48008027003,Mechanical,Ferric Chloride Addition - Secondary,,Y,Y,New,,,,,1,,,,
2004,48008027003,Other,Influent Pumping,,Y,Y,New,,,,,1,,,,
2004,48008027003,Mechanical,Oxidation Ditch,,Y,Y,New,,,,,1,,,,
2004,48008027003,Mechanical,Secondary Clarification,,Y,Y,New,,,,,1,,,,
2004,48008027003,Other,Semi-automated,,Y,Y,New,,,,,1,,,,
2004,48008027003,Filtration,Slow Sand Filter,,Y,Y,New,,,,,1,,,,
2004,48008028001,Other,Air Drying - Sand Beds,,Y,Y,Increase Level Of Treatment,,,,,1,,,,
2004,48008028001,Other,Bar Screen,,Y,Y,Increase Level Of Treatment,,,,,1,,,,
2004,48008028001,Disinfection,Chlorination,,Y,Y,Increase Level Of Treatment,,,,,1,,,,
2004,48008028001,Other,Control/Lab/Maintenance Building,,Y,Y,Increase Level Of Treatment,,,,,1,,,,
2004,48008028001,Other,Custom Built Plant,,Y,Y,Increase Level Of Treatment,,,,,1,,,,
2004,48008028001,Other,Grit Removal,,Y,Y,Increase Level Of Treatment,,,,,1,,,,
2004,48008028001,Other,Imhoff Tank,,Y,Y,No Change,,,,,1,,,,
2004,48008028001,Other,Influent Pumping,,Y,Y,Increase Level Of Treatment,,,,,1,,,,
2004,48008028001,Other,Landfill/Trenching,,Y,Y,No Change,,,,,1,,,,
2004,48008028001,Other,Preaeration,,Y,Y,Increase Level Of Treatment,,,,,1,,,,
2004,48008028001,Other,Scum Removal,,Y,Y,Increase Level Of Treatment,,,,,1,,,,
2004,48008028001,Mechanical,Secondary Clarification,,Y,Y,Increase Level Of Treatment,,,,,1,,,,
2004,48008028001,Other,Semi-automated,,Y,Y,Increase Level Of Treatment,,,,,1,,,,
2004,48008028001,Mechanical,Trickling Filter - Rock Media,,Y,Y,Increase Level Of Treatment,,,,,1,,,,
2004,48008028003,Mechanical,Activated Sludge - Conventional,,Y,Y,Increase Capacity,,,,,1,,,,
2004,48008028003,Other,Aerobic Digestion - Air,,Y,Y,Increase Capacity,,,,,1,,,,
2004,48008028003,Other,Air Drying - Sand Beds,,Y,Y,Increase Capacity,,,,,1,,,,
2004,48008028003,Mechanical,Alum Addition - Secondary,,Y,Y,Increase Capacity,,,,,1,,,,
2004,48008028003,Other,Bar Screen,,Y,Y,Increase Capacity,,,,,1,,,,
2004,48008028003,Mechanical,Biological Nitrification - Separate Stage,,Y,Y,Increase Capacity,,,,,1,,,,
2004,48008028003,Disinfection,Chlorination,,Y,Y,Increase Capacity,,,,,1,,,,
2004,48008028003,Other,Comminution,,Y,Y,Increase Capacity,,,,,1,,,,
2004,48008028003,Other,Control/Lab/Maintenance Building,,Y,Y,Increase Capacity,,,,,1,,,,
2004,48008028003,Other,Custom Built Plant,,Y,Y,Increase Capacity,,,,,1,,,,
2004,48008028003,Other,Influent Pumping,,Y,Y,Increase Capacity,,,,,1,,,,
2004,48008028003,Other,Landfill/Trenching,,Y,Y,Increase Capacity,,,,,1,,,,
2004,48008028003,Filtration,Mixed Media Filter,,Y,Y,Increase Capacity,,,,,1,,,,
2004,48008028003,Other,Semi-automated,,Y,Y,Increase Capacity,,,,,1,,,,
2004,48008028004,Mechanical,Activated Sludge - Contact Stabilization,,Y,Y,No Change,,,,,1,,,,
2004,48008028004,Other,Aerobic Digestion - Air,,Y,Y,No Change,,,,,1,,,,
2004,48008028004,Other,Air Drying - Sand Beds,,Y,Y,No Change,,,,,1,,,,
2004,48008028004,Other,Bar Screen,,Y,Y,No Change,,,,,1,,,,
2004,48008028004,Disinfection,Chlorination,,Y,Y,No Change,,,,,1,,,,
2004,48008028004,Other,Control/Lab/Maintenance Building,,Y,Y,No Change,,,,,1,,,,
2004,48008028004,Other,Custom Built Plant,,Y,Y,No Change,,,,,1,,,,
2004,48008028004,Other,Gravity Thickening,,Y,Y,No Change,,,,,1,,,,
2004,48008028004,Other,Grit Removal,,Y,Y,No Change,,,,,1,,,,
2004,48008028004,Other,Influent Pumping,,Y,Y,No Change,,,,,1,,,,
2004,48008028004,Other,Landfill/Trenching,,Y,Y,No Change,,,,,1,,,,
2004,48008028004,Other,Semi-automated,,Y,Y,No Change,,,,,1,,,,
2004,48008029001,Mechanical,Activated Sludge - Contact Stabilization,,Y,Y,Increase Capacity,,,,,1,,,,
2004,48008029001,Mechanical,Activated Sludge - Contact Stabilization,,Y,Y,Increase Level Of Treatment,,,,,1,,,,
2004,48008029001,Other,Aerobic Digestion - Air,,Y,Y,Increase Capacity,,,,,1,,,,
2004,48008029001,Other,Aerobic Digestion - Air,,Y,Y,Increase Level Of Treatment,,,,,1,,,,
2004,48008029001,Other,Air Drying - Sand Beds,,Y,Y,Increase Capacity,,,,,1,,,,
2004,48008029001,Other,Air Drying - Sand Beds,,Y,Y,Increase Level Of Treatment,,,,,1,,,,
2004,48008029001,Other,Bar Screen,,Y,Y,Increase Capacity,,,,,1,,,,
2004,48008029001,Other,Bar Screen,,Y,Y,Increase Level Of Treatment,,,,,1,,,,
2004,48008029001,Disinfection,Chlorination,,Y,Y,New,,,,,1,,,,
2004,48008029001,Mechanical,Combined Biological Nitrification And BOD Reductn,,Y,Y,New,,,,,1,,,,
2004,48008029001,Other,Comminution,,Y,Y,Increase Capacity,,,,,1,,,,
2004,48008029001,Other,Control/Lab/Maintenance Building,,Y,Y,Increase Capacity,,,,,1,,,,
2004,48008029001,Other,Control/Lab/Maintenance Building,,Y,Y,Increase Level Of Treatment,,,,,1,,,,
2004,48008029001,Other,Custom Built Plant,,Y,Y,Increase Capacity,,,,,1,,,,
2004,48008029001,Other,Custom Built Plant,,Y,Y,Increase Level Of Treatment,,,,,1,,,,
2004,48008029001,Other,Gravity Thickening,,Y,Y,New,,,,,1,,,,
2004,48008029001,Other,Grit Removal,,Y,Y,New,,,,,1,,,,
2004,48008029001,Other,Landfill/Trenching,,Y,Y,Increase Capacity,,,,,1,,,,
2004,48008030001,Mechanical,Activated Sludge - Extended Aeration,,Y,Y,New,,,,,1,,,,
2004,48008030001,Other,Aerobic Digestion - Air,,Y,Y,New,,,,,1,,,,
2004,48008030001,Other,Air Drying - Sand Beds,,Y,Y,Replacement,,,,,1,,,,
2004,48008030001,Other,Anaerobic Digestion,,N,N,Abandonment,,,,,0,,,,
2004,48008030001,Other,Bar Screen,,Y,Y,Replacement,,,,,1,,,,
2004,48008030001,Disinfection,Chlorination,,Y,Y,New,,,,,1,,,,
2004,48008030001,Other,Control/Lab/Maintenance Building,,Y,Y,Replacement,,,,,1,,,,
2004,48008030001,Other,Custom Built Plant,,Y,Y,Replacement,,,,,1,,,,
2004,48008030001,Other,Grit Removal,,N,N,Abandonment,,,,,0,,,,
2004,48008030001,Other,Influent Pumping,,Y,Y,Increase Level Of Treatment,,,,,1,,,,
2004,48008030001,Other,Land Spreading,,Y,Y,New,,,,,1,,,,
2004,48008030001,Other,Landfill/Trenching,,Y,Y,Replacement,,,,,1,,,,
2004,48008030001,Other,Other Land Treatment System,,N,N,Abandonment,,,,,0,,,,
2004,48008030001,Other,Preaeration,,N,N,Abandonment,,,,,0,,,,
2004,48008030001,Other,Primary Sedimentation,,N,N,Abandonment,,,,,0,,,,
2004,48008030001,Other,Semi-automated,,Y,Y,Replacement,,,,,1,,,,
2004,48008030001,Lagoon,Stabilization Pond,,N,N,Abandonment,,,,,0,,,,
2004,48008030001,Mechanical,Trickling Filter - Rock Media,,N,N,Abandonment,,,,,0,,,,
2004,48008031001,Lagoon,Aerated Lagoon,,Y,Y,No Change,,,,,1,,,,
2004,48008031001,Other,Aerobic Digestion - Air,,Y,Y,No Change,,,,,1,,,,
2004,48008031001,Other,Air Drying - Sand Beds,,Y,Y,No Change,,,,,1,,,,
2004,48008031001,Other,Bar Screen,,Y,Y,No Change,,,,,1,,,,
2004,48008031001,Disinfection,Chlorination,,Y,Y,No Change,,,,,1,,,,
2004,48008031001,Other,Control/Lab/Maintenance Building,,Y,Y,No Change,,,,,1,,,,
2004,48008031001,Other,Custom Built Plant,,Y,Y,No Change,,,,,1,,,,
2004,48008031001,Other,Flow Equalization,,Y,Y,No Change,,,,,1,,,,
2004,48008031001,Other,Grit Removal,,Y,Y,No Change,,,,,1,,,,
2004,48008031001,Other,Influent Pumping,,Y,Y,No Change,,,,,1,,,,
2004,48008031001,Other,Landfill/Trenching,,Y,Y,No Change,,,,,1,,,,
2004,48008031001,Other,Preaeration,,Y,Y,No Change,,,,,1,,,,
2004,48008031001,Other,Primary Sedimentation,,Y,Y,No Change,,,,,1,,,,
2004,48008031001,Other,Semi-automated,,Y,Y,No Change,,,,,1,,,,
2004,48008031001,Mechanical,Trickling Filter - Rock Media,,Y,Y,No Change,,,,,1,,,,
2004,48008032001,Mechanical,Activated Sludge - Contact Stabilization,,Y,Y,Increase Capacity,,,,,1,,,,
2004,48008032001,Other,Air Drying - Sand Beds,,Y,Y,Increase Capacity,,,,,1,,,,
2004,48008032001,Other,Bar Screen,,Y,Y,Increase Capacity,,,,,1,,,,
2004,48008032001,Disinfection,Chlorination,,Y,Y,Increase Capacity,,,,,1,,,,
2004,48008032001,Other,Comminution,,Y,Y,Increase Capacity,,,,,1,,,,
2004,48008032001,Other,Control/Lab/Maintenance Building,,Y,Y,Increase Capacity,,,,,1,,,,
2004,48008032001,Other,Influent Pumping,,Y,Y,Increase Capacity,,,,,1,,,,
2004,48008032001,Other,Landfill/Trenching,,Y,Y,Increase Capacity,,,,,1,,,,
2004,48008032001,Other,Other Land Treatment System,,Y,Y,Increase Capacity,,,,,1,,,,
2004,48008032001,Mechanical,Oxidation Ditch,,Y,Y,Increase Capacity,,,,,1,,,,
2004,48008032001,Mechanical,Secondary Clarification,,Y,Y,Increase Capacity,,,,,1,,,,
2004,48008033001,Mechanical,Activated Sludge - Contact Stabilization,,Y,Y,No Change,,,,,1,,,,
2004,48008033001,Other,Aerobic Digestion - Air,,Y,Y,No Change,,,,,1,,,,
2004,48008033001,Other,Air Drying - Sand Beds,,Y,Y,No Change,,,,,1,,,,
2004,48008033001,Other,Bar Screen,,Y,Y,No Change,,,,,1,,,,
2004,48008033001,Disinfection,Chlorination,,Y,Y,No Change,,,,,1,,,,
2004,48008033001,Other,Control/Lab/Maintenance Building,,Y,Y,No Change,,,,,1,,,,
2004,48008033001,Other,Grit Removal,,Y,Y,No Change,,,,,1,,,,
2004,48008033001,Other,Influent Pumping,,Y,Y,No Change,,,,,1,,,,
2004,48008033001,Other,Landfill/Trenching,,Y,Y,No Change,,,,,1,,,,
2004,48008033001,Other,Semi-automated,,Y,Y,No Change,,,,,1,,,,
2004,48008033001,Other,Semi-package Plant,,Y,Y,No Change,,,,,1,,,,
2004,48008033001,Lagoon,Stabilization Pond,,Y,Y,No Change,,,,,1,,,,
2004,48008033001,Mechanical,Trickling Filter - Rock Media,,Y,Y,No Change,,,,,1,,,,
2004,48008033002,Mechanical,Activated Sludge - Contact Stabilization,,Y,Y,Increase Level Of Treatment,,,,,1,,,,
2004,48008033002,Other,Aerobic Digestion - Air,,Y,Y,Increase Level Of Treatment,,,,,1,,,,
2004,48008033002,Other,Air Drying - Sand Beds,,Y,Y,Increase Level Of Treatment,,,,,1,,,,
2004,48008033002,Other,Bar Screen,,Y,Y,No Change,,,,,1,,,,
2004,48008033002,Disinfection,Chlorination,,Y,Y,Increase Level Of Treatment,,,,,1,,,,
