"CWNS_ID","FACILITY_ID","STATE_CODE","FACILITY_TYPE","CHANGE_TYPE"
"54001802001",1094872,WV,Treatment Plant,Rehabilitation
"54001802001",1094872,WV,Treatment Plant,Replacement
"05000124001",1104957,AR,Collection: Separate Sewers,Rehabilitation
"05000124001",1104957,AR,Collection: Separate Sewers,Replacement
"05000440001",1105230,AR,Treatment Plant,Rehabilitation
"13000699001",1109523,GA,Collection: Separate Sewers,No Change
"20001218001",1130548,KS,Treatment Plant,No Change
"20001530001",1130644,KS,Treatment Plant,No Change
"29003240001",1133937,MO,Collection: Separate Sewers,Rehabilitation
"29004008001",1134035,MO,Treatment Plant,No Change
"29004011001",1134040,MO,Collection: Separate Sewers,No Change
"31000750001",1145862,NE,Collection: Separate Sewers,Replacement
"31000750001",1145862,NE,Collection: Separate Sewers,Increase Capacity
"31000750001",1145862,NE,Collection: Separate Sewers,Process Improvement
"31000750001",1145862,NE,Collection: Separate Sewers,Improve Water Efficiency
"27000019001",1147911,MN,Treatment Plant,Rehabilitation
"27000054001",1147943,MN,Collection: Separate Sewers,No Change
"27000158001",1148024,MN,Treatment Plant,No Change
"27000360001",1148177,MN,Treatment Plant,No Change
"27001902001",1148243,MN,Collection: Separate Sewers,No Change
"48007933001",1184344,TX,Treatment Plant,No Change
"26000483001",1088546,MI,Treatment Plant,No Change
"26003062001",1088871,MI,Collection: Separate Sewers,No Change
"25000053001",1092356,MA,Collection: Separate Sewers,Rehabilitation
"25000232001",1092516,MA,Collection: Separate Sewers,No Change
"54002010001",1094900,WV,Treatment Plant,No Change
"54002010001",1094900,WV,Collection: Combined Sewers,Replacement
"18120000051",3525138,IN,Treatment Plant,Rehabilitation
"08201200057",3529636,CO,Treatment Plant,Rehabilitation
"08201200057",3529636,CO,Treatment Plant,Replacement
"08201200057",3529636,CO,Treatment Plant,Increase Level Of Treatment
"26007003038",3539179,MI,Onsite Wastewater Treatment System,Replacement
"24000029001",1214245,MD,Collection: Separate Sewers,No Change
"24000063002",1214340,MD,Collection: Separate Sewers,Replacement
"02000276001",1216421,AK,Treatment Plant,No Change
"36004065002",1220765,NY,Treatment Plant,No Change
"36005037001",1220851,NY,Collection: Separate Sewers,No Change
"42001016001",1195512,PA,Treatment Plant,Rehabilitation
"42001016001",1195512,PA,Treatment Plant,Replacement
"42001016001",1195512,PA,Treatment Plant,Process Improvement
"42001016001",1195512,PA,Treatment Plant,Instrumentation/Electrical/Laboratory
"19001016001",1124295,IA,Treatment Plant,Increase Level Of Treatment
"19001020001",1124299,IA,Treatment Plant,Increase Level Of Treatment
"16000085001",1128635,ID,Collection: Separate Sewers,Replacement
"20000609001",1130348,KS,Collection: Separate Sewers,No Change
"34003127011",442328,NJ,Phase II MS4,Replacement
"34003127011",442328,NJ,Phase II MS4,Redevelopment
"34003127011",442328,NJ,Phase II MS4,Expansion
"34006088011",442724,NJ,Phase II MS4,Rehabilitation
"34006088011",442724,NJ,Phase II MS4,Replacement
"34006088011",442724,NJ,Phase II MS4,Redevelopment
"34006088011",442724,NJ,Phase II MS4,Process Improvement
"34006088011",442724,NJ,Phase II MS4,Improve Water Efficiency
"34007119011",442884,NJ,Phase II MS4,Rehabilitation
"34007119011",442884,NJ,Phase II MS4,Replacement
"34007119011",442884,NJ,Phase II MS4,Redevelopment
"29003548002",469669,MO,Collection: Separate Sewers,Rehabilitation
"12000183001",1078347,FL,Treatment Plant,Rehabilitation
"12000183001",1078347,FL,Treatment Plant,Replacement
"39001260001",1080893,OH,Collection: Separate Sewers,No Change
"05000001001",1104846,AR,Treatment Plant,Rehabilitation
"05000001001",1104846,AR,Treatment Plant,Process Improvement
"05000001001",1104846,AR,Treatment Plant,Instrumentation/Electrical/Laboratory
"05000285001",1105113,AR,Collection: Separate Sewers,No Change
"05000456001",1105245,AR,Collection: Separate Sewers,No Change
"17000001001",1113294,IL,Treatment Plant,No Change
"44000027010",484929,RI,Phase II MS4,No Change
"08000132002",1066933,CO,Collection: Separate Sewers,Rehabilitation
"08000132002",1066933,CO,Collection: Separate Sewers,Replacement
"08000500050",1067187,CO,Treatment Plant,No Change
"09000140002",3602324,CT,Onsite Wastewater Treatment System,No Change
"04002112001",1069585,AZ,Treatment Plant,No Change
"04002112001",1069585,AZ,Collection: Separate Sewers,No Change
"36009069001",1221384,NY,Collection: Separate Sewers,No Change
"42003025001",1227197,PA,Collection: Separate Sewers,Rehabilitation
"42003025001",1227197,PA,Collection: Separate Sewers,Expansion
"27005003001",1231538,MN,Collection: Separate Sewers,No Change
"29004064003",1134083,MO,Treatment Plant,Abandonment
"23000006001",1142436,ME,Treatment Plant,Replacement
"23000006001",1142436,ME,Treatment Plant,Process Improvement
"23000053001",1142488,ME,Collection: Separate Sewers,Rehabilitation
"23000053001",1142488,ME,Collection: Separate Sewers,Replacement
"27000066001",1147952,MN,Collection: Separate Sewers,No Change
"27000233001",1148090,MN,Collection: Separate Sewers,Rehabilitation
"48001730001",3532016,TX,Treatment Plant,No Change
"29004035010",3535816,MO,Treatment Plant,No Change
"41000270002",3538716,OR,Unregulated Community Stormwater,No Change
"30300304001",3542066,MT,Treatment Plant,No Change
"26000477001",1088540,MI,Collection: Separate Sewers,No Change
"25000179004",1092463,MA,Collection: Separate Sewers,No Change
"48001201001",1182977,TX,Collection: Separate Sewers,No Change
"48001237001",1183016,TX,Collection: Separate Sewers,No Change
"48002054001",1183137,TX,Collection: Separate Sewers,No Change
"48002137001",1183161,TX,Treatment Plant,No Change
"48003136001",1183273,TX,Collection: Separate Sewers,No Change
"48004026003",1183345,TX,Collection: Separate Sewers,No Change
"48004042001",1183361,TX,Collection: Separate Sewers,No Change
"48007861001",1184313,TX,Collection: Separate Sewers,No Change
"51000004008",1192585,VA,Collection: Separate Sewers,New
"51000069003",1192655,VA,Collection: Separate Sewers,No Change
"51000139001",1192717,VA,Treatment Plant,No Change
"09001370003",1071940,CT,Collection: Separate Sewers,Rehabilitation
"09001370003",1071940,CT,Collection: Separate Sewers,Expansion
"12000081001",1078212,FL,Collection: Separate Sewers,Rehabilitation
"12000081001",1078212,FL,Collection: Separate Sewers,Replacement
"12000081001",1078212,FL,Collection: Separate Sewers,Expansion
"39000287001",1080701,OH,Treatment Plant,No Change
"13000195008",1109212,GA,Treatment Plant,Rehabilitation
"13000195008",1109212,GA,Treatment Plant,Replacement
"13000195008",1109212,GA,Treatment Plant,Process Improvement
"17000134001",1113407,IL,Treatment Plant,Rehabilitation
"17000134001",1113407,IL,Treatment Plant,Process Improvement
"17000134001",1113407,IL,Treatment Plant,Instrumentation/Electrical/Laboratory
"17000134001",1113407,IL,Treatment Plant,Improve Energy Efficiency
"27001516001",1231520,MN,Collection: Pump Stations,No Change
"08000186001",1066979,CO,Collection: Interceptor Sewers,Rehabilitation
"08000186001",1066979,CO,Collection: Interceptor Sewers,Replacement
"56000000050",3609349,WY,Sanitary Landfills,Rehabilitation
"49000000055",3611658,UT,Phase II MS4,Rehabilitation
"49000000055",3611658,UT,Phase II MS4,Replacement
"49000000055",3611658,UT,Phase II MS4,Redevelopment
"49000000055",3611658,UT,Phase II MS4,Increase Capacity
"49000000055",3611658,UT,Phase II MS4,Expansion
"42002125001",1195895,PA,Collection: Combined Sewers,No Change
"30000000059",3613404,MT,Treatment Plant,Rehabilitation
"54000000199",3613456,WV,Unregulated Community Stormwater,Rehabilitation
"54000000199",3613456,WV,Unregulated Community Stormwater,Replacement
"26000000019",3614005,MI,Hydromodification,Rehabilitation
"26000000019",3614005,MI,Hydromodification,Replacement
"36000000632",3614088,NY,Unregulated Community Stormwater,Rehabilitation
"51000063001",1235962,VA,Treatment Plant,No Change
"42000000223",3613978,PA,Collection: Separate Sewers,No Change
"37000000119",3610890,NC,Onsite Wastewater Treatment System,Replacement
"37000000119",3610890,NC,Onsite Wastewater Treatment System,Expansion
"13000000717",3612121,GA,Treatment Plant,Increase Capacity
"13000000717",3612121,GA,Treatment Plant,Process Improvement
"13000000717",3612121,GA,Treatment Plant,Climate Change Adaptation
"39002628001",1081022,OH,Biosolids Handling Facility,Rehabilitation
"39002628001",1081022,OH,Biosolids Handling Facility,Replacement
"12000046004",1239587,FL,Water Reuse,No Change
"37000000228",3612369,NC,Onsite Wastewater Treatment System,Replacement
"37000000228",3612369,NC,Onsite Wastewater Treatment System,Expansion
"36003072006",1220483,NY,Collection: Pump Stations,Rehabilitation
"17000073001",1113362,IL,Collection: Interceptor Sewers,No Change
"06009014002",1176046,CA,Water Reuse,Rehabilitation
"06009014002",1176046,CA,Water Reuse,Replacement
"27000000148",3610900,MN,Collection: Separate Sewers,New
"39000000191",3611558,OH,Phase II MS4,Rehabilitation
"39000000191",3611558,OH,Phase II MS4,Replacement
"05000000052",3612909,AR,Treatment Plant,Replacement
"54000000084",3610666,WV,Collection: Pump Stations,Rehabilitation
"54000000084",3610666,WV,Collection: Pump Stations,Replacement
"49000000022",3610981,UT,Unregulated Community Stormwater,Rehabilitation
"49000000022",3610981,UT,Unregulated Community Stormwater,Replacement
"49000000022",3610981,UT,Unregulated Community Stormwater,Redevelopment
"49000000022",3610981,UT,Unregulated Community Stormwater,Increase Capacity
"49000000022",3610981,UT,Unregulated Community Stormwater,Expansion
"49000000022",3610981,UT,Unregulated Community Stormwater,Process Improvement
"02000391001",1216479,AK,Collection: Pump Stations,No Change
"72000000033",3613266,PR,Clustered System,Expansion
"29000000298",3608140,MO,Hydromodification,Rehabilitation
"51000000241",3613692,VA,Phase I MS4,Rehabilitation
"51000000241",3613692,VA,Phase I MS4,Replacement
"51000000241",3613692,VA,Phase I MS4,Redevelopment
"51000000241",3613692,VA,Phase I MS4,Increase Capacity
"51000000241",3613692,VA,Phase I MS4,Expansion
"51000000241",3613692,VA,Phase I MS4,Process Improvement
"51000000241",3613692,VA,Phase I MS4,Increase Level Of Treatment
"51000000241",3613692,VA,Phase I MS4,Climate Change Adaptation
"27000000037",3608980,MN,Hydromodification,New
"29003861001",1233286,MO,Collection: Pump Stations,Rehabilitation
"41000000153",3609523,OR,Agriculture - Cropland,Process Improvement
"06000000225",3610792,CA,Phase II MS4,Rehabilitation
"06000000225",3610792,CA,Phase II MS4,Replacement
"34008050001",1073900,NJ,Collection: Pump Stations,Rehabilitation
"34008050001",1073900,NJ,Collection: Pump Stations,Replacement
"48000000200",3610847,TX,Agriculture - Cropland,No Change
"48000000335",3611055,TX,Agriculture - Cropland,No Change
"48000000340",3611064,TX,Agriculture - Cropland,Expansion
"51000000267",3613718,VA,Unregulated Community Stormwater,Rehabilitation
"51000000267",3613718,VA,Unregulated Community Stormwater,Replacement
"51000000267",3613718,VA,Unregulated Community Stormwater,Redevelopment
"51000000267",3613718,VA,Unregulated Community Stormwater,Increase Capacity
"51000000267",3613718,VA,Unregulated Community Stormwater,Expansion
"51000000267",3613718,VA,Unregulated Community Stormwater,Process Improvement
"51000000267",3613718,VA,Unregulated Community Stormwater,Increase Level Of Treatment
"51000000267",3613718,VA,Unregulated Community Stormwater,Climate Change Adaptation
"32000000018",3606799,NV,Collection: Separate Sewers,No Change
"02000240001",1216406,AK,Treatment Plant,No Change
"23000000005",3611244,ME,Unregulated Community Stormwater,Rehabilitation
"23000000005",3611244,ME,Unregulated Community Stormwater,Replacement
"23000000005",3611244,ME,Unregulated Community Stormwater,Expansion
"18000000106",3612187,IN,Unregulated Community Stormwater,Rehabilitation
"34003079001",1073639,NJ,Collection: Interceptor Sewers,Rehabilitation
"34003079001",1073639,NJ,Collection: Interceptor Sewers,Replacement
"34003079001",1073639,NJ,Collection: Interceptor Sewers,Process Improvement
"36004083002",3483342,NY,Treatment Plant,No Change
"19000005001",1123454,IA,Collection: Separate Sewers,No Change
"29000000117",3607562,MO,Treatment Plant,No Change
"08000165001",1066960,CO,Collection: Interceptor Sewers,Rehabilitation
"19000382001",1123778,IA,Collection: Separate Sewers,No Change
"40000028001",1172450,OK,Treatment Plant,Rehabilitation
"06005669001",1175844,CA,Collection: Separate Sewers,No Change
"47000748001",3522316,TN,Collection: Separate Sewers,No Change
"20000201001",1130196,KS,Collection: Separate Sewers,No Change
"20001702001",1130676,KS,Collection: Separate Sewers,No Change
"29001025001",1133296,MO,Treatment Plant,Rehabilitation
"21000728003",1139883,KY,Collection: Separate Sewers,No Change
"44000029001",1144310,RI,Collection: Separate Sewers,Rehabilitation
"20000190001",1130191,KS,Collection: Separate Sewers,No Change
"36004003001",1220693,NY,Collection: Separate Sewers,No Change
"36007011001",1221057,NY,Treatment Plant,Rehabilitation
"36007011001",1221057,NY,Treatment Plant,Increase Level Of Treatment
"36008091001",1221279,NY,Collection: Separate Sewers,No Change
"48004055001",1227838,TX,Treatment Plant,No Change
"55004710001",1229242,WI,Treatment Plant,No Change
"55004710001",1229242,WI,Collection: Separate Sewers,No Change
"20000813001",1230910,KS,Collection: Separate Sewers,No Change
"36003118002",1232115,NY,Treatment Plant,Rehabilitation
"36003118002",1232115,NY,Treatment Plant,Increase Level Of Treatment
"36008095001",1232173,NY,Collection: Separate Sewers,No Change
"53000100001",1180751,WA,Treatment Plant,No Change
"53000207009",1180769,WA,Collection: Separate Sewers,No Change
"53000664001",1180829,WA,Treatment Plant,Rehabilitation
"53000664001",1180829,WA,Treatment Plant,Replacement
"53000664001",1180829,WA,Treatment Plant,Process Improvement
"53000664001",1180829,WA,Treatment Plant,Instrumentation/Electrical/Laboratory
"48001125002",1182928,TX,Collection: Separate Sewers,Increase Capacity
"48002076001",1183151,TX,Collection: Separate Sewers,No Change
"51000174001",1192767,VA,Treatment Plant,No Change
"51000186001",1192788,VA,Treatment Plant,No Change
"51000333001",1192987,VA,Treatment Plant,No Change
"46000885001",1179424,SD,Treatment Plant,No Change
"22000980001",1168249,LA,Treatment Plant,Rehabilitation
"53200802071",3507344,WA,Phase II MS4,No Change
"53200802011",3506082,WA,Phase II MS4,Rehabilitation
"53200802011",3506082,WA,Phase II MS4,Increase Capacity
"53200802011",3506082,WA,Phase II MS4,Expansion
"53200802011",3506082,WA,Phase II MS4,Increase Level Of Treatment
"47001540001",3521037,TN,Treatment Plant,No Change
"39008374012",3521317,OH,Collection: Separate Sewers,No Change
"08201200018",3527056,CO,Treatment Plant,Rehabilitation
"08201200018",3527056,CO,Treatment Plant,Replacement
"08201200018",3527056,CO,Treatment Plant,Increase Capacity
"08201200018",3527056,CO,Treatment Plant,Process Improvement
"08201200018",3527056,CO,Treatment Plant,Increase Level Of Treatment
"38000227001",1151467,ND,Treatment Plant,Rehabilitation
"34003023011",442456,NJ,Phase II MS4,Rehabilitation
"34003023011",442456,NJ,Phase II MS4,Replacement
"34003023011",442456,NJ,Phase II MS4,Redevelopment
"34001263011",442600,NJ,Phase II MS4,Rehabilitation
"34001263011",442600,NJ,Phase II MS4,Replacement
"34001263011",442600,NJ,Phase II MS4,Redevelopment
"04001506005",461303,AZ,Storage Tanks,No Change
"12000126023",484586,FL,Treatment Plant,Rehabilitation
"12000126023",484586,FL,Treatment Plant,Replacement
"39000046001",1080470,OH,Collection: Separate Sewers,No Change
"39002800001",1081033,OH,Collection: Separate Sewers,Rehabilitation
"26000455001",1088511,MI,Treatment Plant,No Change
"26000550001",1088589,MI,Collection: Combined Sewers,No Change
"25000187001",1092469,MA,Treatment Plant,No Change
"54000210004",1094708,WV,Treatment Plant,Rehabilitation
"54000210004",1094708,WV,Treatment Plant,Replacement
"54000605002",1094746,WV,Treatment Plant,Abandonment
"54001893001",1094880,WV,Collection: Separate Sewers,No Change
"54003803001",1095149,WV,Treatment Plant,Rehabilitation
"39001106001",1080867,OH,Collection: Separate Sewers,Rehabilitation
"39001106001",1080867,OH,Collection: Separate Sewers,Replacement
"26003038001",1088851,MI,Collection: Separate Sewers,No Change
"26003040001",1088852,MI,Treatment Plant,No Change
"26003172001",1088944,MI,Collection: Separate Sewers,No Change
"54002101001",1094942,WV,Collection: Separate Sewers,No Change
"01000049005",1101881,AL,Treatment Plant,No Change
"01000177001",1102011,AL,Collection: Separate Sewers,No Change
"05000815001",1105581,AR,Treatment Plant,Improve Energy Efficiency
"05000815001",1105581,AR,Treatment Plant,Improve Water Efficiency
"08209000001",3500151,CO,Treatment Plant,No Change
"08209000119",3500271,CO,Unregulated Community Stormwater,Rehabilitation
"08209000119",3500271,CO,Unregulated Community Stormwater,Expansion
"39000037005",385470,OH,Treatment Plant,No Change
"06009009001",1176040,CA,Collection: Separate Sewers,Rehabilitation
"06009009001",1176040,CA,Collection: Separate Sewers,Replacement
"53001740001",1180999,WA,Treatment Plant,Process Improvement
"53002095001",1181032,WA,Collection: Separate Sewers,Increase Capacity
"48008067001",1184408,TX,Treatment Plant,No Change
"08000290001",1067078,CO,Treatment Plant,Rehabilitation
"08000290001",1067078,CO,Treatment Plant,Increase Capacity
"08000290001",1067078,CO,Treatment Plant,Process Improvement
"36007242001",3120615,NY,Treatment Plant,No Change
"56000260001",2937562,WY,Phase II MS4,No Change
"40000422001",3136451,OK,Treatment Plant,No Change
"40000422001",3136451,OK,Collection: Separate Sewers,No Change
"12000287005",3228549,FL,Water Reuse,No Change
"55002490026",3500297,WI,Phase II MS4,No Change
"26002014002",1088722,MI,Collection: Separate Sewers,No Change
"26003097001",1088894,MI,Collection: Separate Sewers,No Change
"26004019001",1089041,MI,Collection: Separate Sewers,No Change
"25000173001",1092455,MA,Collection: Separate Sewers,Rehabilitation
"38000058001",1151311,ND,Collection: Separate Sewers,No Change
"37001202001",1153176,NC,Collection: Separate Sewers,Rehabilitation
"37001202001",1153176,NC,Collection: Separate Sewers,Replacement
"72000003010",424329,PR,Treatment Plant,Rehabilitation
"54002099912",491466,WV,Phase II MS4,Rehabilitation
"47001126001",1166172,TN,Collection: Separate Sewers,No Change
"40000622001",1172791,OK,Collection: Separate Sewers,No Change
"06004008010",1175469,CA,Collection: Separate Sewers,Expansion
"06005023002",1175544,CA,Treatment Plant,No Change
"29002237001",3504761,MO,Treatment Plant,No Change
"29002237001",3504761,MO,Collection: Separate Sewers,No Change
"39000161006",3516397,OH,Collection: Separate Sewers,No Change
"39003210001",3519202,OH,Phase II MS4,No Change
"35201200020",3539617,NM,Treatment Plant,No Change
"22000490001",1168200,LA,Treatment Plant,Instrumentation/Electrical/Laboratory
"22000490001",1168200,LA,Collection: Separate Sewers,Rehabilitation
"22000490001",1168200,LA,Collection: Separate Sewers,Replacement
"22000490001",1168200,LA,Collection: Separate Sewers,Increase Capacity
"22000490001",1168200,LA,Collection: Separate Sewers,Instrumentation/Electrical/Laboratory
"49000002001",1170360,UT,Treatment Plant,Rehabilitation
"49000002001",1170360,UT,Treatment Plant,Replacement
"49000002001",1170360,UT,Treatment Plant,Increase Capacity
"49000002001",1170360,UT,Treatment Plant,Process Improvement
"12000193001",1078351,FL,Water Reuse,Expansion
"39000016001",1080438,OH,Collection: Separate Sewers,No Change
"26000490001",1088553,MI,Treatment Plant,No Change
"25000063001",1092364,MA,Treatment Plant,Process Improvement
"06005121001",1175652,CA,Collection: Separate Sewers,No Change
"06007013001",1175921,CA,Collection: Separate Sewers,Rehabilitation
"06007013001",1175921,CA,Collection: Separate Sewers,Replacement
"48004006002",1183321,TX,Treatment Plant,No Change
"48004093001",1183402,TX,Collection: Separate Sewers,No Change
"48004101001",1183408,TX,Treatment Plant,No Change
"48005025001",1183584,TX,Treatment Plant,Abandonment
"48007040003",1183860,TX,Collection: Separate Sewers,No Change
"48007087001",1183910,TX,Collection: Separate Sewers,No Change
"48008068002",1184410,TX,Collection: Separate Sewers,No Change
"51000225005",1192850,VA,Treatment Plant,No Change
"34001300011",442651,NJ,Phase II MS4,Rehabilitation
"34001300011",442651,NJ,Phase II MS4,Replacement
"34001300011",442651,NJ,Phase II MS4,Redevelopment
"31003000005",469332,NE,Treatment Plant,Rehabilitation
"31003000005",469332,NE,Treatment Plant,Increase Capacity
"31003000005",469332,NE,Treatment Plant,Process Improvement
"31003000005",469332,NE,Treatment Plant,Improve Water Efficiency
"46000467001",1179326,SD,Treatment Plant,No Change
"53000155001",1180761,WA,Treatment Plant,No Change
"53000155001",1180761,WA,Collection: Separate Sewers,No Change
"53000456001",1180800,WA,Collection: Separate Sewers,Rehabilitation
"53000456001",1180800,WA,Collection: Separate Sewers,Process Improvement
"48006017001",1183688,TX,Collection: Separate Sewers,No Change
"48007021001",1183793,TX,Collection: Separate Sewers,No Change
"48008022001",1184367,TX,Collection: Separate Sewers,No Change
"51000089001",1192676,VA,Treatment Plant,No Change
"25000122001",1092416,MA,Collection: Separate Sewers,No Change
"54002012002",1094903,WV,Collection: Separate Sewers,Expansion
"54002408001",1094969,WV,Treatment Plant,Process Improvement
"54002408001",1094969,WV,Treatment Plant,Improve Energy Efficiency
"54002408001",1094969,WV,Treatment Plant,Improve Water Efficiency
"33000071001",1100961,NH,Collection: Separate Sewers,Rehabilitation
"33000071001",1100961,NH,Collection: Separate Sewers,Replacement
"01000139003",1101973,AL,Collection: Pump Stations,No Change
"01000221001",1102055,AL,Treatment Plant,No Change
"01000285001",1102112,AL,Collection: Separate Sewers,Expansion
"05000211001",1105039,AR,Treatment Plant,Rehabilitation
"05000211001",1105039,AR,Treatment Plant,Improve Energy Efficiency
"05000211001",1105039,AR,Treatment Plant,Improve Water Efficiency
"17000094001",1113378,IL,Collection: Separate Sewers,No Change
"17000387001",1113653,IL,Collection: Combined Sewers,Rehabilitation
"17000387001",1113653,IL,Collection: Separate Sewers,No Change
"17000489001",1113761,IL,Collection: Separate Sewers,Rehabilitation
"17000489001",1113761,IL,Collection: Separate Sewers,Process Improvement
"17000721005",1113997,IL,Treatment Plant,Rehabilitation
"17000721005",1113997,IL,Treatment Plant,Process Improvement
"17000721005",1113997,IL,Treatment Plant,Instrumentation/Electrical/Laboratory
"17000721005",1113997,IL,Treatment Plant,Renewable Energy
"51000235002",1192861,VA,Collection: Separate Sewers,No Change
"55000430001",1206076,WI,Treatment Plant,No Change
"24000300051",1214449,MD,Treatment Plant,No Change
"36001019001",1220292,NY,Treatment Plant,No Change
"10000008001",1066434,DE,Treatment Plant,No Change
"10000027001",1066488,DE,Collection: Combined Sewers,Rehabilitation
"09001370002",1071939,CT,Collection: Separate Sewers,No Change
"39000118003",1080542,OH,Collection: Separate Sewers,No Change
"39000222001",1080644,OH,Treatment Plant,No Change
"39000222001",1080644,OH,Collection: Separate Sewers,No Change
"39001799001",1080963,OH,Collection: Combined Sewers,No Change
"39003850001",1081134,OH,Collection: Separate Sewers,Rehabilitation
"39003850001",1081134,OH,Collection: Separate Sewers,Replacement
"39003850001",1081134,OH,Collection: Separate Sewers,Expansion
"39007030001",1081501,OH,Collection: Separate Sewers,No Change
"26000157001",1088393,MI,Treatment Plant,No Change
"26000714001",1088622,MI,Treatment Plant,No Change
"55004332000",426536,WI,Phase II MS4,Rehabilitation
"55004332000",426536,WI,Phase II MS4,Redevelopment
"55004332000",426536,WI,Phase II MS4,Increase Capacity
"17000671001",1113939,IL,Collection: Separate Sewers,Rehabilitation
"17000671001",1113939,IL,Collection: Separate Sewers,Process Improvement
"17007131002",1114305,IL,Collection: Separate Sewers,No Change
"17009815001",1114440,IL,Treatment Plant,No Change
"18000877001",1120228,IN,Treatment Plant,No Change
"19000009001",1123457,IA,Treatment Plant,Increase Level Of Treatment
"19000009001",1123457,IA,Collection: Separate Sewers,No Change
"48007015001",1183786,TX,Collection: Separate Sewers,No Change
"48007802001",1184277,TX,Collection: Separate Sewers,No Change
"51000216001",1192835,VA,Collection: Pump Stations,No Change
"51001400047",1193063,VA,Treatment Plant,No Change
"29001011003",1133245,MO,Collection: Separate Sewers,No Change
"29002512001",1133881,MO,Treatment Plant,Rehabilitation
"29002512001",1133881,MO,Treatment Plant,Instrumentation/Electrical/Laboratory
"29002512001",1133881,MO,Treatment Plant,Increase Level Of Treatment
"35000132001",1145124,NM,Collection: Separate Sewers,No Change
"31003002001",1146089,NE,Treatment Plant,No Change
"20000508001",1130332,KS,Collection: Separate Sewers,No Change
"22003128001",1168396,LA,Treatment Plant,No Change
"22003155001",1168415,LA,Collection: Separate Sewers,No Change
"22009017001",1168599,LA,Treatment Plant,No Change
"51000219008",1192842,VA,Collection: Separate Sewers,No Change
"51000292003",1192916,VA,Treatment Plant,Rehabilitation
"51000292003",1192916,VA,Treatment Plant,Increase Capacity
"51000292003",1192916,VA,Treatment Plant,Process Improvement
"51000292003",1192916,VA,Treatment Plant,Instrumentation/Electrical/Laboratory
"36008155001",1221304,NY,Collection: Separate Sewers,New
"48004202001",1227850,TX,Treatment Plant,No Change
"55000020001",1229124,WI,Treatment Plant,No Change
"55004190001",1229229,WI,Collection: Separate Sewers,No Change
"27000051001",1231487,MN,Collection: Separate Sewers,No Change
"27000108001",1231490,MN,Treatment Plant,Rehabilitation
"27001119001",1231515,MN,Collection: Pump Stations,No Change
"36006110001",1232145,NY,Collection: Separate Sewers,No Change
"36009079001",1232189,NY,Collection: Separate Sewers,Rehabilitation
"36009079001",1232189,NY,Collection: Separate Sewers,Replacement
"19000352001",1123752,IA,Collection: Separate Sewers,Rehabilitation
"19000352001",1123752,IA,Collection: Separate Sewers,Replacement
"19000708001",1124073,IA,Collection: Separate Sewers,No Change
"19000820001",1124165,IA,Treatment Plant,No Change
"19000820001",1124165,IA,Collection: Separate Sewers,No Change
"19000856001",1124201,IA,Treatment Plant,Increase Level Of Treatment
"19000856001",1124201,IA,Collection: Separate Sewers,No Change
"16000154001",1128682,ID,Collection: Separate Sewers,No Change
"16000241001",1128761,ID,Treatment Plant,No Change
"51000142001",1192719,VA,Treatment Plant,No Change
"26007001260",3543156,MI,Unregulated Community Stormwater,Rehabilitation
"26007001260",3543156,MI,Unregulated Community Stormwater,Replacement
"51000456000",427289,VA,Collection: Separate Sewers,No Change
"72000003011",429051,PR,Collection: Separate Sewers,Rehabilitation
"72000003011",429051,PR,Collection: Separate Sewers,Expansion
"25000560001",494706,MA,Onsite Wastewater Treatment System,No Change
"08000223001",1067013,CO,Treatment Plant,Rehabilitation
"08000223001",1067013,CO,Treatment Plant,Process Improvement
"08000269001",1067058,CO,Treatment Plant,Rehabilitation
"08000269001",1067058,CO,Treatment Plant,Replacement
"06002071001",1175331,CA,Treatment Plant,Rehabilitation
"06002071001",1175331,CA,Treatment Plant,Replacement
"06003058001",1175426,CA,Treatment Plant,Rehabilitation
"06003058001",1175426,CA,Treatment Plant,Replacement
"06005025001",1175546,CA,Collection: Separate Sewers,No Change
"53001185001",1180916,WA,Collection: Separate Sewers,No Change
"48001151001",1182954,TX,Collection: Separate Sewers,Expansion
"48001151006",3516498,TX,Collection: Separate Sewers,No Change
"29001082001",1133363,MO,Collection: Separate Sewers,No Change
"21000207001",1139638,KY,Collection: Pump Stations,Rehabilitation
"21000207001",1139638,KY,Collection: Pump Stations,Replacement
"23000068001",1142504,ME,Biosolids Handling Facility,No Change
"31001825011",1146002,NE,Treatment Plant,No Change
"27000194001",1148056,MN,Treatment Plant,Rehabilitation
"27000247001",1148102,MN,Collection: Separate Sewers,No Change
"27000318001",1148141,MN,Collection: Separate Sewers,No Change
"17000402006",1113673,IL,Treatment Plant,Rehabilitation
"17000402006",1113673,IL,Treatment Plant,Increase Capacity
"17000402006",1113673,IL,Treatment Plant,Process Improvement
"17000402006",1113673,IL,Treatment Plant,Instrumentation/Electrical/Laboratory
"17000661001",1113930,IL,Treatment Plant,Increase Level Of Treatment
"18000451001",1120188,IN,Treatment Plant,No Change
"18002080001",1120268,IN,Collection: Combined Sewers,No Change
"18003110001",1120288,IN,Treatment Plant,No Change
"19000185001",1123608,IA,Collection: Separate Sewers,No Change
"19001018001",1124297,IA,Treatment Plant,Increase Level Of Treatment
"20000419001",1130240,KS,Treatment Plant,No Change
"20000449001",1130266,KS,Treatment Plant,No Change
"20000995001",1130476,KS,Treatment Plant,No Change
